# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
2571 -320.306873 -77.490545 1.317249 -166.399973 1.70551e-13
2572 -69.407224 -41.646573 0.332453 -149.034885 1.90006e-13
2573 -320.787279 -149.932791 1.409403 -154.949080 1.66895e-13
2574 -272.901227 -32.331812 1.107856 -173.243411 1.76718e-13
2575 -305.046577 -158.982729 1.371602 -152.472589 1.67895e-13
2576 -315.446321 -140.873061 1.377161 -155.935259 1.68015e-13
2577 -152.937804 -59.609147 0.670382 -158.706118 1.8581e-13
2578 -357.813623 -140.874800 1.522099 -158.509944 1.63463e-13
2579 -116.327466 -32.366317 0.494825 -164.451597 1.88627e-13
2580 -304.400235 -14.220654 1.222970 -177.325260 1.73612e-13
2581 -294.208598 -104.643273 1.251703 -160.420690 1.72184e-13
2582 -325.443930 -14.243568 1.302915 -177.493959 1.71281e-13
2583 -278.271954 -59.390638 1.145451 -167.952314 1.75571e-13
2584 -194.825748 -95.794651 0.881827 -153.816931 1.81379e-13
2585 -236.760146 -131.843881 1.093072 -150.888015 1.75981e-13
2586 -58.899186 -23.329242 0.260383 -158.392092 1.90782e-13
2587 -378.255510 -14.264202 1.499954 -177.840371 1.6506e-13
2588 -341.979025 -149.939243 1.481074 -156.325157 1.64642e-13
2589 -278.910588 -186.129853 1.338998 -146.282996 1.68278e-13
2590 -158.127562 -50.542803 0.677883 -162.274399 1.85825e-13
2591 -163.214510 -5.209894 0.666976 -178.171709 1.86294e-13
2592 -257.671136 -131.785037 1.164237 -152.912679 1.74166e-13
2593 -326.141050 -159.021171 1.441962 -154.006876 1.65737e-13
2594 -299.495813 -113.686233 1.282425 -159.213636 1.71183e-13
2595 -231.627063 -159.032754 1.131667 -145.526909 1.74406e-13
2596 -325.466827 -32.289663 1.307868 -174.334209 1.71093e-13
2597 -184.465287 -113.914316 0.880643 -148.303096 1.81054e-13
2598 -405.041099 -23.296454 1.599342 -176.708187 1.61635e-13
2599 -158.203960 -68.700028 0.703873 -156.527117 1.85134e-13
2600 -383.615379 -23.289752 1.521272 -176.525768 1.64334e-13
2601 -299.821362 -168.021192 1.370484 -150.733541 1.67765e-13
2602 -152.799882 -23.308432 0.631799 -171.326835 1.86765e-13
2603 -189.643963 -104.854127 0.880235 -151.061799 1.81264e-13
2604 -32.791607 -14.340951 0.147217 -156.378509 1.914e-13
2605 -278.344042 -77.467027 1.162340 -164.447374 1.74952e-13
2606 -351.964353 -77.538923 1.432896 -167.576005 1.6697e-13
2607 -299.955197 -186.140264 1.405377 -148.177907 1.66354e-13
2608 -142.442634 -41.431374 0.606683 -163.782211 1.87037e-13
2609 -221.037299 -122.882169 1.022626 -150.928825 1.77826e-13
2610 -142.366696 -23.311783 0.590179 -170.700650 1.8741e-13
2611 -204.964555 -23.306153 0.838922 -173.512862 1.83054e-13
2612 -383.563978 -5.216483 1.518620 -179.220824 1.64445e-13
2613 -394.673507 -77.499191 1.586630 -168.890588 1.61872e-13
2614 -304.441175 -50.325901 1.237633 -170.613557 1.73073e-13
2615 -189.501459 -68.628606 0.820075 -160.091971 1.83033e-13
2616 -168.636431 -68.684063 0.742403 -157.839386 1.84475e-13
2617 -205.332044 -113.883651 0.951668 -150.985863 1.79584e-13
2618 -106.041407 -68.719238 0.517636 -147.055086 1.87698e-13
2619 -351.818810 -41.373707 1.409950 -173.292852 1.67915e-13
2620 -152.876153 -41.423396 0.647207 -164.839145 1.86404e-13
2621 -378.395875 -50.410302 1.511783 -172.411677 1.64581e-13
2622 -247.125402 -113.724312 1.097113 -155.288648 1.76186e-13
2623 -341.252916 -5.214494 1.361481 -179.124564 1.69511e-13
2624 -374.095636 -149.860278 1.589485 -158.169282 1.6106e-13
2625 -262.598482 -68.474187 1.094562 -165.385207 1.7685e-13
2626 -132.009001 -41.428745 0.566280 -162.576436 1.87597e-13
2627 -69.307842 -5.207393 0.285604 -175.703198 1.90783e-13
2628 -288.677076 -41.293224 1.172696 -171.859464 1.7496e-13
2629 -220.720912 -50.482957 0.918655 -167.116990 1.8119e-13
2630 -194.982061 -132.008171 0.954289 -145.900929 1.79118e-13
2631 -310.110685 -131.819697 1.345212 -156.970963 1.69097e-13
2632 -121.641409 -59.644364 0.554614 -153.879927 1.87474e-13
2633 -111.141510 -41.439853 0.486163 -159.551694 1.88592e-13
2634 -204.946852 -5.210705 0.833866 -178.543588 1.83204e-13
2635 -284.244821 -195.196919 1.374693 -145.521792 1.67046e-13
2636 -310.249697 -149.929685 1.373806 -154.207617 1.67975e-13
2637 -194.531772 -23.311895 0.797682 -173.166494 1.83851e-13
2638 -294.401358 -140.863047 1.305224 -154.430153 1.70125e-13
2639 -347.997707 -195.220165 1.575004 -150.708395 1.60864e-13
2640 -346.525394 -14.253306 1.382201 -177.644634 1.6887e-13
2641 -341.261466 -41.356631 1.370734 -173.090162 1.69144e-13
2642 -262.502699 -50.430405 1.078742 -169.125183 1.77396e-13
2643 -231.095405 -32.363531 0.945967 -172.027916 1.80706e-13
2644 -330.759284 -59.412071 1.341780 -169.816934 1.69945e-13
2645 -126.906556 -68.704146 0.590372 -151.569955 1.86808e-13
2646 -231.237295 -68.583008 0.976792 -163.480093 1.79706e-13
2647 -336.408969 -122.773755 1.424369 -159.950250 1.66788e-13
2648 -378.319393 -32.330284 1.504276 -175.115505 1.64883e-13
2649 -289.100400 -131.791168 1.272464 -155.493350 1.7123e-13
2650 -174.031718 -113.936997 0.845778 -146.787593 1.81711e-13
2651 -263.004780 -158.944029 1.232786 -148.853797 1.71825e-13
2652 -331.340919 -149.963721 1.445132 -155.648662 1.65785e-13
2653 -210.225819 -32.375723 0.864400 -171.244975 1.82485e-13
2654 -48.466216 -23.330094 0.221151 -154.295317 1.90982e-13
2655 -357.323733 -86.571409 1.459830 -166.380960 1.66042e-13
2656 -252.130841 -68.542685 1.055324 -164.791482 1.77827e-13
2657 -231.489664 -122.825868 1.058342 -152.050070 1.76984e-13
2658 -178.866984 -14.254256 0.731776 -175.443618 1.85146e-13
2659 -362.869345 -113.708873 1.506373 -162.601076 1.64276e-13
2660 -236.830251 -149.958255 1.129145 -147.658469 1.74703e-13
2661 -372.946869 -5.215925 1.479517 -179.198730 1.65734e-13
2662 -210.166201 -14.252708 0.856248 -176.120349 1.82724e-13
2663 -210.597187 -122.921512 0.987197 -149.728716 1.78633e-13
2664 -121.500138 -23.306174 0.506890 -169.141414 1.88538e-13
2665 -121.575312 -41.456880 0.526113 -161.170751 1.88141e-13
2666 -352.195976 -113.746829 1.468889 -162.101381 1.65482e-13
2667 -225.907733 -41.419744 0.931483 -169.610326 1.8097e-13
2668 -184.080975 -5.210294 0.750677 -178.378713 1.84827e-13
2669 -352.404159 -131.819160 1.491577 -159.491350 1.64562e-13
2670 -142.604325 -77.737991 0.663430 -151.403844 1.85617e-13
2671 -315.114397 -86.542839 1.306800 -164.642957 1.70778e-13
2672 -320.191913 -23.266356 1.285038 -175.843976 1.71802e-13
2673 -221.128554 -140.955933 1.059030 -147.484980 1.76579e-13
2674 -90.199639 -23.325450 0.382431 -165.501050 1.89879e-13
2675 -278.449012 -95.574586 1.183374 -161.055776 1.7417e-13
2676 -241.599943 -50.459509 0.998823 -168.203033 1.79359e-13
2677 -247.347817 -168.047345 1.201163 -145.807933 1.72453e-13
2678 -179.211151 -104.877439 0.844318 -149.663097 1.81951e-13
2679 -293.894499 -32.263751 1.188230 -173.735154 1.74557e-13
2680 -325.991293 -140.878110 1.413256 -156.628269 1.66933e-13
2681 -126.761311 -32.386867 0.535786 -165.667828 1.88099e-13
2682 -210.449100 -86.727365 0.923383 -157.603141 1.80669e-13
2683 -310.003247 -113.715769 1.319721 -159.855891 1.70074e-13
2684 -179.151674 -86.753004 0.810145 -154.161723 1.82944e-13
2685 -173.742763 -41.433427 0.728494 -166.586875 1.85042e-13
2686 -147.694880 -50.557923 0.638015 -161.103242 1.86457e-13
2687 -215.631046 -77.669494 0.929589 -160.191170 1.80647e-13
2688 -257.303911 -59.479234 1.066251 -166.983945 1.77639e-13
2689 -357.424590 -104.693503 1.477517 -163.674125 1.65311e-13
2690 -309.733006 -59.367182 1.263526 -169.149594 1.72271e-13
2691 -236.572950 -95.704645 1.031608 -157.974402 1.78077e-13
2692 -309.799106 -77.477283 1.278604 -165.958969 1.71696e-13
2693 -367.748431 -50.417819 1.472883 -172.193493 1.65833e-13
2694 -294.292382 -122.735406 1.276783 -157.361296 1.7124e-13
2695 -368.599733 -140.813947 1.558834 -159.091943 1.62224e-13
2696 -357.126124 -50.420539 1.433876 -171.963859 1.67112e-13
2697 -210.509660 -104.822012 0.953101 -153.529269 1.79733e-13
2698 -362.373936 -23.301469 1.442996 -176.320816 1.66873e-13
2699 -147.771547 -68.672466 0.665572 -155.074741 1.85738e-13
2700 -335.978366 -14.242387 1.342636 -177.572640 1.70071e-13
2701 -163.469596 -77.750846 0.738121 -154.562894 1.844e-13
2702 -178.992444 -50.546475 0.758029 -164.230614 1.84428e-13
2703 -357.092367 -32.339882 1.426012 -174.825155 1.67428e-13
2704 -320.181811 -5.213704 1.281959 -179.067102 1.71922e-13
2705 -163.369812 -59.635583 0.709642 -159.946184 1.85172e-13
2706 -310.384786 -168.045278 1.405147 -151.568464 1.66716e-13
2707 -121.738806 -77.768606 0.590971 -147.428939 1.86619e-13
2708 -199.856776 -50.496206 0.838334 -165.820299 1.82897e-13
2709 -163.528095 -95.828966 0.772199 -149.629305 1.83469e-13
2710 -362.361204 -5.215411 1.440309 -179.175407 1.67001e-13
2711 -304.517385 -68.395820 1.251092 -167.341215 1.72576e-13
2712 -341.751163 -131.850097 1.454799 -158.903021 1.65701e-13
2713 -309.654044 -23.244957 1.245078 -175.707000 1.72975e-13
2714 -215.473439 -41.438934 0.891004 -169.114028 1.81857e-13
2715 -383.921975 -77.512364 1.548192 -168.585644 1.63205e-13
2716 -247.211931 -131.811551 1.128538 -151.933795 1.75091e-13
2717 -215.531005 -59.547865 0.907542 -164.555352 1.81348e-13
2718 -205.041011 -41.432453 0.850439 -168.576122 1.82713e-13
2719 -199.933813 -68.640795 0.859182 -161.051752 1.82252e-13
2720 -231.322294 -86.680752 0.999671 -159.458094 1.78951e-13
2721 -168.433637 -14.254219 0.690052 -175.162693 1.85878e-13
2722 -95.529981 -50.609221 0.443388 -152.086557 1.88919e-13
2723 -299.120215 -23.228125 1.204946 -175.559618 1.74097e-13
2724 -373.841781 -131.752252 1.565395 -160.586123 1.62095e-13
2725 -299.413150 -95.592344 1.259462 -162.293502 1.72063e-13
2726 -205.415291 -131.979811 0.988428 -147.279159 1.78385e-13
2727 -215.397328 -23.311558 0.880054 -173.823157 1.8218e-13
2728 -173.960615 -95.818057 0.808361 -151.153888 1.82802e-13
2729 -272.843784 -14.240016 1.101679 -177.012381 1.76933e-13
2730 -241.767169 -86.659229 1.037972 -160.280247 1.78028e-13
2731 -178.928913 -32.374183 0.741389 -169.744244 1.84881e-13
2732 -184.098817 -23.311417 0.756334 -172.783358 1.84662e-13
2733 -247.286992 -149.911551 1.163324 -148.774710 1.73832e-13
2734 -158.000134 -14.254764 0.648226 -174.844735 1.86578e-13
2735 -346.854992 -104.672518 1.439960 -163.207445 1.66511e-13
2736 -378.643983 -86.561108 1.536274 -167.122998 1.63547e-13
2737 -289.187659 -149.907618 1.302829 -152.598911 1.70047e-13
2738 -336.546521 -140.908134 1.449424 -157.281503 1.65763e-13
2739 -394.313050 -23.274041 1.560361 -176.622077 1.62998e-13
2740 -100.611311 -5.208541 0.413372 -177.036504 1.89696e-13
2741 -288.616877 -23.241765 1.164757 -175.396015 1.7524e-13
2742 -384.073382 -95.605056 1.563260 -166.021799 1.62548e-13
2743 -389.370287 -86.545845 1.574484 -167.468512 1.62226e-13
2744 -273.592825 -177.061423 1.303422 -147.090215 1.69488e-13
2745 -226.209405 -113.817293 1.023919 -153.290739 1.77952e-13
2746 -268.139757 -131.770219 1.200147 -153.829407 1.73229e-13
2747 -367.679897 -32.349544 1.465158 -174.971899 1.66134e-13
2748 -352.079722 -95.616522 1.449343 -164.806278 1.6629e-13
2749 -320.425345 -95.623807 1.335516 -163.383438 1.69835e-13
2750 -251.985603 -32.349085 1.027139 -172.684568 1.78779e-13
2751 -352.924202 -168.011241 1.545290 -154.542995 1.62317e-13
2752 -215.690795 -95.761026 0.956363 -156.060041 1.79797e-13
2753 -79.840293 -41.544619 0.369501 -152.509942 1.89751e-13
2754 -367.909376 -86.596405 1.497887 -166.755128 1.64802e-13
2755 -379.336172 -140.793886 1.595391 -159.637158 1.6098e-13
2756 -288.554624 -5.212700 1.161103 -178.965072 1.75375e-13
2757 -347.386572 -159.002302 1.512912 -155.405957 1.63497e-13
2758 -173.666304 -23.305414 0.714894 -172.356769 1.85386e-13
2759 -342.176538 -168.065615 1.509885 -153.841281 1.63448e-13
2760 -330.955321 -95.634302 1.373499 -163.882589 1.68678e-13
2761 -168.778270 -104.886384 0.808801 -148.141329 1.8263e-13
2762 -121.479689 -5.209055 0.498260 -177.544658 1.88736e-13
2763 -368.284775 -122.760358 1.535518 -161.565224 1.63219e-13
2764 -200.076796 -104.841370 0.916528 -152.345208 1.80506e-13
2765 -341.378874 -77.535838 1.394379 -167.203757 1.68199e-13
2766 -289.591174 -204.271611 1.410486 -144.801650 1.65788e-13
2767 -85.096773 -50.614605 0.406295 -149.256293 1.89239e-13
2768 -194.608464 -41.426105 0.809816 -167.982875 1.83522e-13
2769 -341.249164 -23.282851 1.364296 -176.096855 1.694e-13
2770 -252.542677 -158.956478 1.198752 -147.812695 1.72711e-13
2771 -267.978846 -95.588992 1.145366 -160.368505 1.75201e-13
2772 -85.025385 -32.394011 0.373526 -159.143548 1.8985e-13
2773 -362.657940 -95.644334 1.487176 -165.225703 1.65082e-13
2774 -246.791860 -41.402145 1.012237 -170.476661 1.79084e-13
2775 -363.048798 -131.819374 1.528309 -160.044549 1.63356e-13
2776 -158.286638 -86.806762 0.736156 -151.258977 1.84272e-13
2777 -336.068660 -68.486626 1.367800 -168.481553 1.6909e-13
2778 -126.698805 -14.256201 0.522253 -173.580059 1.88377e-13
2779 -289.282506 -168.016959 1.336066 -149.851731 1.68749e-13
2780 -257.415091 -77.541562 1.084713 -163.236038 1.76993e-13
2781 -330.718124 -41.335716 1.331377 -172.875674 1.70343e-13
2782 -273.323662 -122.712445 1.203360 -155.821643 1.73286e-13
2783 -341.506658 -95.632099 1.411445 -164.356161 1.67501e-13
2784 -330.717751 -23.272748 1.324755 -175.974707 1.70579e-13
2785 -220.599117 -14.256269 0.897479 -176.302389 1.81829e-13
2786 -153.095148 -95.857848 0.736563 -147.947980 1.84064e-13
2787 -184.234592 -59.584817 0.788536 -162.077850 1.83765e-13
2788 -394.527267 -59.422453 1.574864 -171.434673 1.6237e-13
2789 -194.898844 -113.902408 0.915976 -149.697213 1.80346e-13
2790 -283.545898 -68.416811 1.172957 -166.434397 1.74762e-13
2791 -268.047249 -113.674369 1.170925 -157.019009 1.74292e-13
2792 -79.766025 -23.331201 0.341311 -163.696041 1.90235e-13
2793 -236.271132 -23.300168 0.961961 -174.367917 1.80366e-13
2794 -294.490742 -158.965393 1.336521 -151.639933 1.6892e-13
2795 -215.853714 -131.941506 1.022965 -148.564462 1.77626e-13
2796 -288.820661 -77.462207 1.201144 -164.986500 1.73913e-13
2797 -283.473831 -50.341669 1.158437 -169.929920 1.75289e-13
2798 -252.485539 -140.842587 1.163066 -150.846157 1.74023e-13
2799 -325.742560 -104.681288 1.364698 -162.184567 1.68867e-13
2800 -304.708296 -104.642215 1.289359 -161.046623 1.71076e-13
2801 -362.566372 -77.525251 1.471307 -167.930559 1.65743e-13
2802 -331.567860 -168.060587 1.474877 -153.121084 1.64574e-13
2803 -257.745249 -149.883717 1.197807 -149.821192 1.72939e-13
2804 -173.802124 -59.619059 0.749031 -161.066577 1.84476e-13
2805 -304.793679 -122.762354 1.313624 -158.061805 1.70153e-13
2806 -142.347400 -5.209489 0.582817 -177.904081 1.87596e-13
2807 -252.631096 -177.091279 1.237427 -144.970019 1.7127e-13
2808 -100.707742 -41.486515 0.446691 -157.610807 1.89045e-13
2809 -38.004014 -5.204683 0.157773 -172.201804 1.91461e-13
2810 -137.195056 -32.373419 0.576829 -166.722989 1.87547e-13
2811 -320.925586 -168.069113 1.439835 -152.358895 1.6565e-13
2812 -116.396144 -50.590463 0.519886 -156.508289 1.88083e-13
2813 -368.111242 -104.654859 1.515312 -164.129429 1.64075e-13
2814 -278.520957 -113.657066 1.208001 -157.800922 1.7328e-13
2815 -346.620147 -68.497571 1.406518 -168.821486 1.67894e-13
2816 -246.697720 -5.211611 0.998587 -178.789778 1.79529e-13
2817 -257.148454 -5.211862 1.039423 -178.838893 1.78541e-13
2818 -278.082781 -5.212406 1.120709 -178.926169 1.76447e-13
2819 -367.840488 -68.488044 1.483869 -169.452897 1.65388e-13
2820 -273.162663 -86.527468 1.153161 -162.423793 1.751e-13
2821 -241.478021 -14.249001 0.979557 -176.623038 1.79973e-13
2822 -394.287775 -5.217104 1.557889 -179.241923 1.63104e-13
2823 -242.026602 -140.871581 1.128081 -149.798455 1.7492e-13
2824 -194.766647 -77.709186 0.852470 -158.248687 1.82248e-13
2825 -383.742177 -59.465145 1.535944 -171.191438 1.63727e-13
2826 -184.334385 -77.696444 0.814081 -157.144709 1.83024e-13
2827 -278.610160 -131.796560 1.236253 -154.683506 1.72231e-13
2828 -220.945309 -104.793118 0.989907 -154.625277 1.78899e-13
2829 -267.870733 -77.489189 1.123500 -163.865991 1.75986e-13
2830 -399.835837 -50.371790 1.589486 -172.819638 1.61909e-13
2831 -363.356590 -149.875040 1.553252 -157.585140 1.62316e-13
2832 -257.517079 -95.613637 1.107409 -159.630519 1.762e-13
2833 -131.913622 -5.209278 0.540584 -177.738561 1.88184e-13
2834 -389.046249 -50.422969 1.550501 -172.615253 1.63271e-13
2835 -257.586687 -113.701067 1.133975 -156.182908 1.75253e-13
2836 -168.560073 -50.569362 0.717940 -163.300338 1.85155e-13
2837 -252.326627 -104.673174 1.101528 -157.469759 1.76217e-13
2838 -262.944752 -140.825704 1.198283 -151.827769 1.7311e-13
2839 -225.965838 -59.533125 0.947250 -165.240211 1.80466e-13
2840 -252.392014 -122.752417 1.130479 -154.063742 1.75195e-13
2841 -315.588554 -158.990489 1.406712 -153.261472 1.66828e-13
2842 -325.853037 -122.767894 1.387420 -159.355674 1.67964e-13
2843 -379.093519 -122.691367 1.572956 -162.066134 1.61958e-13
2844 -43.224786 -14.274257 0.187199 -161.725065 1.91244e-13
2845 -367.655461 -14.256931 1.460832 -177.779299 1.66313e-13
2846 -304.392072 -32.265663 1.228185 -173.949223 1.73408e-13
2847 -320.523885 -113.722239 1.357003 -160.465257 1.68988e-13
2848 -257.812628 -168.007316 1.234393 -146.909144 1.71565e-13
2849 -283.391969 -32.276030 1.148092 -173.502476 1.75662e-13
2850 -351.854528 -59.450879 1.419637 -170.409635 1.67522e-13
2851 -226.312475 -131.894522 1.057895 -149.766441 1.76804e-13
2852 -283.801615 -122.741156 1.240051 -156.612035 1.72266e-13
2853 -288.923442 -95.552025 1.221371 -161.700048 1.73151e-13
2854 -179.296283 -122.978837 0.883078 -145.553879 1.8078e-13
2855 -305.299312 -195.225706 1.440247 -147.402844 1.65108e-13
2856 -231.035957 -14.263224 0.938585 -176.467274 1.80936e-13
2857 -137.132709 -14.269231 0.564320 -174.059513 1.87831e-13
2858 -189.584158 -86.766139 0.847702 -155.408062 1.82225e-13
2859 -358.136213 -158.941916 1.548751 -156.068209 1.6234e-13
2860 -294.026878 -68.412310 1.212067 -166.901828 1.73694e-13
2861 -294.117748 -86.496462 1.230001 -163.612030 1.73011e-13
2862 -268.208122 -149.896027 1.232597 -150.800069 1.72019e-13
2863 -283.634944 -86.523243 1.191600 -163.035599 1.74077e-13
2864 -310.497720 -186.166629 1.438945 -149.054157 1.65335e-13
2865 -257.167155 -23.289043 1.043394 -174.825412 1.78401e-13
2866 -210.288854 -50.503490 0.878523 -166.495465 1.82053e-13
2867 -330.702371 -5.214085 1.321766 -179.096709 1.70713e-13
2868 -184.393230 -95.818601 0.844951 -152.541684 1.82132e-13
2869 -351.797196 -5.214935 1.400965 -179.150727 1.6828e-13
2870 -305.155390 -177.085288 1.404624 -149.872899 1.6656e-13
2871 -346.544907 -50.403950 1.394820 -171.724525 1.68359e-13
2872 -341.295822 -59.441649 1.380759 -170.120204 1.68744e-13
2873 -132.171579 -77.754533 0.626873 -149.532347 1.86135e-13
2874 -205.258254 -95.781025 0.918992 -154.984519 1.80619e-13
2875 -309.671203 -5.213349 1.241990 -179.035510 1.73088e-13
2876 -326.350293 -177.113015 1.473345 -151.510948 1.64454e-13
2877 -299.600823 -131.810623 1.308812 -156.252707 1.70173e-13
2878 -314.914771 -32.269795 1.268060 -174.149236 1.7228e-13
2879 -262.380030 -14.246910 1.061105 -176.891962 1.77984e-13
2880 -64.093043 -14.276148 0.269866 -167.442871 1.90818e-13
2881 -315.019174 -68.438371 1.290086 -167.742878 1.71438e-13
2882 -225.831725 -23.317913 0.921069 -174.104902 1.81285e-13
2883 -200.163628 -122.950478 0.952100 -148.439680 1.79374e-13
2884 -336.770563 -158.998868 1.477427 -154.726684 1.64635e-13
2885 -368.852806 -158.925804 1.584533 -156.690476 1.61117e-13
2886 -293.953331 -50.331481 1.198090 -170.283881 1.742e-13
2887 -331.750990 -186.187498 1.506957 -150.697698 1.63245e-13
2888 -215.766607 -113.854688 0.987657 -152.180501 1.78805e-13
2889 -27.569479 -5.202495 0.115419 -169.313670 1.91576e-13
2890 -131.933451 -23.325960 0.548544 -169.973664 1.87987e-13
2891 -268.417696 -186.130288 1.306255 -145.261198 1.6921e-13
2892 -252.048042 -50.437595 1.038814 -168.683950 1.7839e-13
2893 -351.807026 -23.295645 1.403734 -176.211570 1.68159e-13
2894 -283.317799 -14.242188 1.142121 -177.122204 1.75871e-13
2895 -294.765433 -195.201396 1.407325 -146.486430 1.66108e-13
2896 -74.527392 -14.272508 0.311734 -169.158727 1.90556e-13
2897 -236.673163 -113.758768 1.060431 -154.328377 1.771e-13
2898 -388.990030 -32.319494 1.543297 -175.250451 1.63578e-13
2899 -309.662375 -41.294927 1.252234 -172.404155 1.72697e-13
2900 -394.353944 -41.374651 1.565903 -174.010579 1.62755e-13
2901 -341.631808 -113.721175 1.431625 -161.588615 1.66651e-13
2902 -246.851635 -59.490406 1.026613 -166.450288 1.78606e-13
2903 -132.073638 -59.640775 0.592818 -155.697391 1.86965e-13
2904 -152.781032 -5.209693 0.624950 -178.047023 1.86953e-13
2905 -346.722521 -86.580163 1.421601 -165.979383 1.67267e-13
2906 -231.386295 -104.757596 1.026913 -155.641884 1.7804e-13
2907 -363.631303 -167.997070 1.580637 -155.203140 1.6114e-13
2908 -215.379655 -5.210919 0.875252 -178.614050 1.8233e-13
2909 -147.853816 -86.821571 0.699793 -149.578023 1.84855e-13
2910 -273.068302 -68.438298 1.133778 -165.929949 1.7581e-13
2911 -273.415056 -140.850850 1.233779 -152.744561 1.72157e-13
2912 -142.505412 -59.625671 0.631433 -157.295084 1.86417e-13
2913 -388.925589 -14.244732 1.539109 -177.902431 1.63753e-13
2914 -231.574847 -140.920714 1.093411 -148.678148 1.75765e-13
2915 -158.062261 -32.367461 0.659104 -168.427155 1.86312e-13
2916 -315.317109 -122.770950 1.350517 -158.726197 1.69071e-13
2917 -179.069123 -68.652369 0.781145 -159.023939 1.83779e-13
2918 -378.789730 -104.651540 1.552988 -164.555657 1.62834e-13
2919 -199.733238 -14.257720 0.814884 -175.916935 1.83551e-13
2920 -251.925823 -14.248057 1.020399 -176.762996 1.78997e-13
2921 -273.494589 -158.945375 1.267161 -149.836362 1.70883e-13
2922 -353.204539 -186.144020 1.575869 -152.210106 1.60994e-13
2923 -283.980852 -158.955452 1.301726 -150.762514 1.69903e-13
2924 -284.083871 -177.069072 1.336871 -148.064772 1.68527e-13
2925 -299.307420 -77.437331 1.239883 -165.494408 1.72808e-13
2926 -352.595849 -149.937090 1.516974 -156.962968 1.63496e-13
2927 -346.966695 -122.796318 1.461290 -160.510424 1.65621e-13
2928 -100.633241 -23.318847 0.423789 -166.953613 1.89477e-13
2929 -267.700270 -41.380291 1.092625 -171.212939 1.77075e-13
2930 -241.680856 -68.556661 1.016053 -164.163159 1.7877e-13
2931 -84.961816 -14.271376 0.353761 -170.464813 1.90192e-13
2932 -105.893527 -32.396373 0.454104 -162.989375 1.89064e-13
2933 -173.902048 -77.719618 0.775957 -155.919365 1.83709e-13
2934 -320.651151 -131.821279 1.381720 -157.652193 1.68012e-13
2935 -53.725649 -32.499149 0.258084 -148.829863 1.90644e-13
2936 -283.904578 -140.844801 1.269418 -153.614033 1.71163e-13
2937 -299.706358 -149.921932 1.338240 -153.424435 1.69041e-13
2938 -69.332502 -23.318355 0.300540 -161.410846 1.90542e-13
2939 -236.253076 -5.211370 0.957611 -178.736350 1.80511e-13
2940 -304.609069 -86.539557 1.268439 -164.140131 1.71899e-13
2941 -48.438695 -5.205960 0.200330 -173.865670 1.91281e-13
2942 -236.347045 -41.410859 0.971901 -170.061964 1.8006e-13
2943 -394.930017 -95.520570 1.601544 -166.403160 1.61253e-13
2944 -357.636427 -122.766108 1.498468 -161.054155 1.6445e-13
2945 -335.984449 -32.312946 1.347357 -174.506535 1.69881e-13
2946 -236.507578 -77.623804 1.007072 -161.829723 1.78882e-13
2947 -226.381526 -149.989991 1.095269 -146.473376 1.75496e-13
2948 -294.614628 -177.071925 1.370638 -148.992914 1.67579e-13
2949 -304.916626 -140.875470 1.341156 -155.202445 1.69095e-13
2950 -111.209217 -59.656204 0.516981 -151.789459 1.87927e-13
2951 -336.170439 -86.588744 1.383416 -165.556062 1.68454e-13
2952 -100.777069 -59.656131 0.480041 -149.376107 1.8833e-13
2953 -309.911193 -95.592545 1.297479 -162.857548 1.70948e-13
2954 -336.286356 -104.678001 1.402331 -162.709868 1.67679e-13
2955 -64.158152 -32.377406 0.295281 -153.222209 1.90436e-13
2956 -346.528282 -32.325811 1.386747 -174.670600 1.68677e-13
2957 -53.658812 -14.277022 0.228279 -165.100483 1.91081e-13
2958 -278.776348 -168.005308 1.301901 -148.924620 1.69721e-13
2959 -257.242731 -41.385329 1.052477 -170.860542 1.78109e-13
2960 -373.366695 -95.604559 1.525276 -165.637396 1.63826e-13
2961 -389.220676 -68.468296 1.561082 -170.023103 1.62829e-13
2962 -262.855487 -122.725095 1.166845 -154.972511 1.7426e-13
2963 -241.937875 -122.779656 1.094292 -153.092925 1.76125e-13
2964 -399.975916 -68.448417 1.599632 -170.288966 1.6149e-13
2965 -241.866062 -104.704763 1.064180 -156.592025 1.77147e-13
2966 -236.405731 -59.516201 0.986948 -165.869185 1.79576e-13
2967 -173.647826 -5.210094 0.708887 -178.281425 1.85559e-13
2968 -210.674646 -141.002898 1.025003 -146.205913 1.77364e-13
2969 -299.237617 -59.368993 1.224262 -168.778196 1.73403e-13
2970 -163.309541 -41.422843 0.687823 -165.767303 1.85761e-13
2971 -389.639706 -104.584903 1.591068 -164.975135 1.61531e-13
2972 -288.998462 -113.688584 1.245196 -158.525909 1.72261e-13
2973 -278.196439 -41.326823 1.132756 -171.550353 1.76023e-13
2974 -184.175760 -41.430817 0.769164 -167.322201 1.84317e-13
2975 -320.240086 -59.399427 1.302714 -169.491968 1.71119e-13
2976 -267.605889 -5.212127 1.080116 -178.884198 1.775e-13
2977 -362.471783 -59.455235 1.458549 -170.684883 1.66248e-13
2978 -399.680658 -14.243400 1.578350 -177.959017 1.62385e-13
2979 -262.696929 -86.553350 1.114740 -161.763989 1.76114e-13
2980 -111.045587 -5.208813 0.455853 -177.314397 1.89228e-13
2981 -315.724521 -177.125283 1.438886 -150.707047 1.65506e-13
