# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
1382 27.725141 190.096772 0.782461 81.702060 1.70659e-13
1383 5.359524 296.490014 1.191600 88.964401 1.55119e-13
1384 40.632861 229.785672 0.945967 79.972084 1.64801e-13
1385 20.939138 402.887894 1.591068 87.024865 1.38232e-13
1386 29.506910 283.005072 1.145451 84.047686 1.5703e-13
1387 72.266810 385.586525 1.550501 79.384746 1.40179e-13
1388 -7.707660 256.713416 1.037972 91.719753 1.61211e-13
1389 -15.063496 292.206821 1.176460 92.951031 1.55744e-13
1390 -91.328004 350.684961 1.440247 104.597156 1.45071e-13
1391 -4.851356 294.354919 1.183374 90.944224 1.55465e-13
1392 8.624359 306.451478 1.230001 88.387970 1.53566e-13
1393 -32.244813 297.866481 1.203360 96.178357 1.54698e-13
1394 -18.818833 309.985575 1.245196 93.474091 1.5295e-13
1395 -54.101533 377.364357 1.509885 98.158719 1.41848e-13
1396 -38.751065 277.971652 1.130479 97.936258 1.57655e-13
1397 -1.295552 100.792971 0.413598 90.736416 1.82201e-13
1398 -34.148264 204.977959 0.844951 99.458316 1.68505e-13
1399 -48.967547 275.844528 1.128538 100.066205 1.57792e-13
1400 60.561057 261.719832 1.083916 76.971264 1.59637e-13
1401 -2.443214 156.089436 0.638015 90.896758 1.75426e-13
1402 110.286282 356.305359 1.479517 72.801269 1.43534e-13
1403 12.128363 112.841754 0.465315 83.865334 1.80762e-13
1404 -36.923364 371.575155 1.481074 95.674843 1.43038e-13
1405 21.531589 346.474480 1.383416 86.443938 1.47204e-13
1406 -9.567633 367.931085 1.461290 91.489576 1.43847e-13
1407 116.879862 376.602132 1.557889 72.758077 1.40173e-13
1408 13.734395 205.679275 0.838334 86.179701 1.68659e-13
1409 61.069207 234.062429 0.979557 75.376962 1.63667e-13
1410 -70.400413 327.044108 1.336066 102.148269 1.49368e-13
1411 -33.246195 353.569874 1.413256 95.371731 1.45946e-13
1412 63.375854 299.464702 1.228185 78.050777 1.53832e-13
1413 -2.141670 332.137308 1.327051 90.369446 1.49534e-13
1414 -48.563606 248.191642 1.022626 101.071175 1.61943e-13
1415 -43.465837 351.418613 1.409403 97.050920 1.46159e-13
1416 45.481154 156.836169 0.666976 73.828291 1.74729e-13
1417 -37.371601 195.055784 0.808361 100.846112 1.69813e-13
1418 17.510391 187.964384 0.769164 84.677799 1.71099e-13
1419 45.243229 360.883281 1.445171 82.854222 1.44615e-13
1420 -66.158475 281.509122 1.163324 103.225290 1.56488e-13
1421 -16.065079 347.842019 1.387420 92.644326 1.47019e-13
1422 75.918993 367.563928 1.488151 78.329873 1.42909e-13
1423 -62.463000 263.787663 1.093411 103.321852 1.59263e-13
1424 22.354651 114.984544 0.480151 78.998118 1.80363e-13
1425 56.417127 307.267254 1.252234 79.595845 1.52807e-13
1426 -90.831898 322.777020 1.338998 105.717004 1.49399e-13
1427 -80.115969 297.111495 1.234393 105.090856 1.537e-13
1428 0.654879 370.107981 1.468889 89.898619 1.43545e-13
1429 -21.841001 96.572614 0.406295 102.743707 1.82483e-13
1430 69.369258 347.384750 1.409950 78.707148 1.46261e-13
1431 -61.554226 208.523449 0.883078 106.446121 1.67301e-13
1432 -97.806821 330.652054 1.374693 106.478208 1.47957e-13
1433 31.501074 172.368239 0.714894 79.643231 1.73014e-13
1434 96.393801 372.036835 1.521272 75.474232 1.41607e-13
1435 -32.777606 325.669038 1.308812 95.747293 1.50352e-13
1436 5.689400 92.992915 0.382431 86.498951 1.83041e-13
1437 -19.647476 161.760052 0.665572 96.925258 1.74591e-13
1438 -76.866662 307.072394 1.267995 104.053551 1.52289e-13
1439 74.506467 246.173267 1.039423 73.161107 1.61493e-13
1440 -79.672438 269.434251 1.131667 106.473091 1.57877e-13
1441 -6.232761 173.802333 0.709642 92.053816 1.73072e-13
1442 51.389797 204.284264 0.856248 75.879651 1.68209e-13
1443 16.464775 67.524847 0.285604 76.296803 1.85657e-13
1444 55.158584 391.328727 1.561082 81.976897 1.39642e-13
1445 -11.809476 302.164984 1.214036 92.238145 1.54218e-13
1446 -20.177061 189.407359 0.775957 96.080635 1.70866e-13
1447 65.690320 365.329504 1.472883 79.806507 1.43517e-13
1448 -24.422027 234.725920 0.956363 95.939959 1.64355e-13
1449 -11.356818 274.459534 1.107409 92.369481 1.58497e-13
1450 31.750909 348.630495 1.394379 84.796243 1.46734e-13
1451 7.634607 362.224287 1.439960 88.792555 1.44757e-13
1452 -19.135899 134.118977 0.554614 98.120073 1.78125e-13
1453 17.861901 364.394844 1.449343 87.193723 1.44382e-13
1454 -60.182429 329.200347 1.336521 100.360067 1.49309e-13
1455 16.024572 270.905685 1.094562 86.614793 1.59035e-13
1456 37.942694 192.214481 0.797682 78.833506 1.70208e-13
1457 35.019068 358.698837 1.432896 84.423995 1.45118e-13
1458 64.298653 243.998587 1.020399 75.237004 1.62146e-13
1459 3.993606 175.936948 0.717940 88.699662 1.72812e-13
1460 -30.391311 187.276538 0.772952 99.217627 1.71013e-13
1461 -55.504744 255.993603 1.057895 102.233559 1.6062e-13
1462 -50.826381 183.008613 0.773786 105.521395 1.71159e-13
1463 21.283971 170.251296 0.700259 82.874136 1.73452e-13
1464 52.187883 353.004874 1.419637 81.590365 1.45748e-13
1465 93.983093 306.122121 1.281959 72.932898 1.51847e-13
1466 43.368937 267.385300 1.092625 80.787061 1.59185e-13
1467 -13.719624 209.247547 0.852470 93.751313 1.68145e-13
1468 -75.957165 251.728335 1.061774 106.790800 1.60637e-13
1469 6.228416 65.367678 0.269866 84.557129 1.85962e-13
1470 -26.125244 141.926056 0.590372 100.430045 1.77057e-13
1471 -26.669072 169.577917 0.700603 98.937552 1.73442e-13
1472 109.961837 384.520346 1.578350 74.040983 1.39186e-13
1473 29.918124 255.298007 1.038814 83.316050 1.61227e-13
1474 -40.079210 157.515349 0.663904 104.275764 1.74777e-13
1475 -73.136615 289.302612 1.198752 104.187305 1.55122e-13
1476 3.571571 27.827792 0.115419 82.686330 1.89475e-13
1477 -84.338657 342.794850 1.405377 103.822093 1.46549e-13
1478 -22.026584 300.011136 1.208001 94.199077 1.54484e-13
1479 31.332174 376.662370 1.497887 85.244872 1.42314e-13
1480 -15.908749 144.039507 0.592818 96.302609 1.76909e-13
1481 50.852018 231.907348 0.961961 77.632083 1.64291e-13
1482 3.508457 203.544717 0.828148 89.012503 1.68989e-13
1483 48.532961 371.001062 1.483869 82.547103 1.42975e-13
1484 80.063707 321.722947 1.324755 76.025293 1.49911e-13
1485 -14.306389 61.138918 0.258084 103.170137 1.863e-13
1486 -20.018440 394.073081 1.558834 92.908057 1.39649e-13
1487 -15.367582 116.409392 0.481297 97.520316 1.80318e-13
1488 2.119392 286.531589 1.153161 89.576207 1.56653e-13
1489 18.843801 308.587724 1.239883 86.505592 1.53156e-13
1490 -8.335616 108.598792 0.446691 94.389192 1.81281e-13
1491 -18.611842 106.493521 0.443388 99.913443 1.81392e-13
1492 -83.387843 287.171239 1.201163 106.192067 1.55085e-13
1493 29.052757 310.748714 1.251092 84.658785 1.52746e-13
1494 -52.228073 265.914280 1.093072 101.111985 1.59214e-13
1495 31.194626 405.118245 1.601544 85.596840 1.37779e-13
1496 11.069959 168.116966 0.687823 86.232697 1.73827e-13
1497 -5.360618 322.131034 1.289359 90.953377 1.51103e-13
1498 -23.026201 355.719534 1.418230 93.703665 1.45713e-13
1499 73.581094 301.681583 1.245078 76.293000 1.53211e-13
1500 -189.485780 302.997971 1.421601 122.020617 1.47095e-13
1501 -138.704658 264.012947 1.198090 117.716119 1.5591e-13
1502 -107.200858 136.945516 0.709642 128.053816 1.74372e-13
1503 -95.754493 189.931987 0.864400 116.755025 1.68455e-13
1504 -137.414649 347.506819 1.482124 111.575333 1.43693e-13
1505 -168.985580 298.456758 1.367800 119.518447 1.49121e-13
1506 -224.456141 264.222351 1.381720 130.347807 1.49622e-13
1507 -86.637320 132.593328 0.647207 123.160855 1.76062e-13
1508 -190.941905 219.800771 1.170925 130.980991 1.58177e-13
1509 -118.852163 231.863605 1.052477 117.139458 1.61553e-13
1510 -144.385582 339.687803 1.465158 113.028102 1.44502e-13
1511 -227.715284 274.248687 1.418230 129.703665 1.4806e-13
1512 -92.524992 180.011707 0.823468 117.202906 1.69922e-13
1513 -154.628901 341.989529 1.488151 114.329873 1.43628e-13
1514 -263.208122 207.742444 1.338998 141.717004 1.52788e-13
1515 -178.804962 328.673123 1.483869 118.547103 1.44131e-13
1516 -90.515317 114.915675 0.598346 128.226347 1.77817e-13
1517 -254.822995 299.258718 1.553252 130.414860 1.4246e-13
1518 -134.092031 161.220629 0.852470 129.751313 1.69749e-13
1519 -265.578264 273.494095 1.509885 134.158719 1.44742e-13
1520 -19.919543 44.459206 0.200330 114.134332 1.87766e-13
1521 -74.736413 213.151425 0.916498 109.321988 1.66211e-13
1522 -116.935921 343.014334 1.440309 108.824593 1.45294e-13
1523 -162.921429 250.747633 1.201144 123.013500 1.56219e-13
1524 -176.433388 262.958247 1.268439 123.859869 1.53584e-13
1525 -47.510666 41.053339 0.258084 139.170137 1.87054e-13
1526 -209.412841 159.005999 1.061774 142.790801 1.6359e-13
1527 -108.633642 229.656133 1.027139 115.315432 1.62399e-13
1528 -84.675068 67.481450 0.444072 141.447050 1.82835e-13
1529 -100.651854 292.903802 1.241990 108.964490 1.53579e-13
1530 -144.304750 163.422452 0.885439 131.445041 1.68752e-13
1531 -194.162002 229.767206 1.208001 130.199077 1.56631e-13
1532 -182.506865 310.777147 1.432896 120.423995 1.46447e-13
1533 -186.681738 265.203338 1.297479 125.142452 1.52534e-13
1534 -148.066725 321.814393 1.409950 114.707148 1.4698e-13
1535 -139.884751 208.666980 1.016053 123.836841 1.63416e-13
1536 -258.568530 281.249850 1.512912 132.594043 1.4444e-13
1537 -217.453331 271.967289 1.387420 128.644326 1.49198e-13
1538 -100.743977 117.105355 0.631433 130.704916 1.77001e-13
1539 -268.847762 283.732534 1.545290 133.457005 1.43168e-13
1540 -152.688755 248.526217 1.172957 121.565603 1.57204e-13
1541 -52.166648 143.693512 0.624950 109.952977 1.76162e-13
1542 -89.860888 142.516241 0.687823 122.232696 1.74726e-13
1543 -279.591527 257.978840 1.506957 137.302302 1.4531e-13
1544 -144.788086 311.779039 1.370734 114.909838 1.48635e-13
1545 -135.264724 106.053825 0.701492 141.901906 1.7565e-13
1546 -147.320828 378.017977 1.599342 111.291813 1.38609e-13
1547 -226.845942 330.429899 1.581511 124.470284 1.40521e-13
1548 -141.104665 329.621450 1.426012 113.174845 1.46189e-13
1549 -130.453443 355.334487 1.499954 110.159629 1.42828e-13
1550 -192.357053 341.178859 1.548192 119.414356 1.41491e-13
1551 -293.202615 270.639138 1.575004 137.291605 1.4241e-13
1552 -146.270216 228.586310 1.094562 122.614793 1.60348e-13
1553 -194.737908 202.106486 1.130479 133.936258 1.60037e-13
1554 -224.004843 292.038787 1.461290 127.489576 1.46002e-13
1555 -178.149229 179.966451 1.023919 134.709261 1.64101e-13
1556 -160.305483 213.141099 1.076386 126.947180 1.61402e-13
1557 -136.682571 198.726422 0.976792 124.519907 1.64921e-13
1558 -143.100682 218.609825 1.055324 123.208518 1.6189e-13
1559 -110.408905 146.872340 0.749031 126.933423 1.73024e-13
1560 -248.278025 278.907606 1.481074 131.674843 1.45654e-13
1561 -269.721165 227.753840 1.405377 139.822093 1.4987e-13
1562 -120.637935 325.160720 1.382201 110.355366 1.47871e-13
1563 -202.389540 166.747973 1.059030 140.515020 1.63443e-13
1564 -215.803348 178.899304 1.129145 140.341531 1.60815e-13
1565 -164.125588 195.419884 1.031608 130.025598 1.63371e-13
1566 -79.060138 167.884755 0.756334 115.216642 1.72125e-13
1567 -88.172418 225.256062 0.979557 111.376962 1.63976e-13
1568 -192.753409 313.083028 1.459830 121.619040 1.45437e-13
1569 -93.723670 124.842921 0.638015 126.896758 1.76544e-13
1570 -98.124476 79.615959 0.517636 140.944914 1.80879e-13
1571 -145.698490 256.278766 1.184928 119.618908 1.56566e-13
1572 -185.770065 320.864490 1.471307 120.069440 1.44814e-13
1573 -106.573861 164.544907 0.798159 122.930670 1.71118e-13
1574 -280.013356 230.028839 1.440247 140.597156 1.48518e-13
1575 -110.975315 119.318134 0.665572 132.925259 1.76056e-13
1576 -80.856359 85.144339 0.481297 133.520316 1.81417e-13
1577 -196.958059 267.445885 1.327051 126.369446 1.51438e-13
1578 -147.655049 349.812517 1.504276 112.884495 1.42838e-13
1579 -133.732161 365.488352 1.539109 110.097569 1.41157e-13
1580 -53.919212 60.910843 0.334107 131.515746 1.85097e-13
1581 -224.943742 236.463254 1.305224 133.569848 1.53113e-13
1582 -236.257201 183.312268 1.201163 142.192067 1.58302e-13
1583 -103.900148 302.899874 1.281959 108.932898 1.51942e-13
1584 -187.734804 209.843935 1.133975 131.817092 1.59672e-13
1585 -42.493394 113.924363 0.498260 110.455342 1.80041e-13
1586 -61.839434 173.461342 0.750677 109.621287 1.7206e-13
1587 -130.264370 178.866672 0.898327 126.064966 1.67872e-13
1588 -201.168127 222.026019 1.203360 132.178357 1.57027e-13
1589 -104.317286 275.073154 1.182584 110.768466 1.56071e-13
1590 -94.125855 272.820943 1.161103 109.034928 1.56837e-13
1591 -113.014503 184.390149 0.878523 121.504535 1.68252e-13
1592 -188.348582 182.204472 1.058342 135.949930 1.62968e-13
1593 -122.078929 241.810873 1.092625 116.787061 1.59994e-13
1594 -251.556756 289.005471 1.516974 131.037032 1.44067e-13
1595 -171.132692 187.689566 1.026913 132.358116 1.63744e-13
1596 -110.412229 322.939442 1.361481 108.875436 1.4863e-13
1597 -66.164551 128.195037 0.590179 117.299350 1.77541e-13
1598 -121.503045 269.540231 1.188230 114.264846 1.56041e-13
1599 -195.373545 174.478305 1.057895 138.233559 1.63233e-13
1600 -79.627209 140.324048 0.659104 119.572845 1.75501e-13
1601 -131.725366 271.759170 1.212527 115.860099 1.552e-13
1602 -231.003811 284.280750 1.454799 129.096979 1.46439e-13
1603 -60.292745 80.781720 0.413598 126.736416 1.82896e-13
1604 -50.057042 78.576994 0.382431 122.498950 1.83604e-13
1605 -169.936512 243.015709 1.191600 124.964401 1.56776e-13
1606 -210.019711 307.578913 1.477517 124.325875 1.44966e-13
1607 -69.973140 110.549079 0.535786 122.332172 1.7937e-13
1608 -210.466201 279.726345 1.394334 126.957816 1.48743e-13
1609 -88.732044 197.651365 0.880054 114.176843 1.67772e-13
1610 -154.253736 370.127560 1.582171 112.624339 1.39425e-13
1611 -239.452936 193.277264 1.234393 141.090856 1.56862e-13
1612 -219.871444 338.250869 1.591068 123.024865 1.39971e-13
1613 -205.584126 176.693872 1.093411 139.321852 1.62032e-13
1614 -102.191954 209.783910 0.945967 115.972084 1.65472e-13
1615 -131.471398 123.714774 0.736156 136.741023 1.74136e-13
1616 -214.677786 234.225108 1.272464 132.506650 1.54319e-13
1617 -157.904694 352.128780 1.527111 114.152839 1.41933e-13
1618 -208.180667 214.296826 1.200147 134.170593 1.57371e-13
1619 -153.920814 193.214749 0.999671 128.541906 1.64413e-13
1620 -68.829541 165.707803 0.731776 112.556382 1.72806e-13
1621 -134.556342 309.554950 1.347357 113.493465 1.49497e-13
1622 -238.010194 276.531754 1.449424 130.718497 1.46843e-13
1623 -113.671010 332.967512 1.400965 108.849273 1.4696e-13
1624 -141.104228 153.493037 0.847702 132.591938 1.70132e-13
1625 -81.727394 205.396798 0.897479 111.697611 1.67008e-13
1626 -86.081752 160.167336 0.741389 118.255756 1.72756e-13
1627 -33.383263 56.544534 0.269866 120.557129 1.86298e-13
1628 -111.850708 239.603567 1.067556 115.023905 1.60832e-13
1629 -181.983414 162.304991 0.987197 138.271284 1.65793e-13
1630 -228.204953 246.460030 1.341156 132.797555 1.51573e-13
1631 -148.109547 145.758807 0.844951 135.458316 1.70473e-13
1632 -134.140719 337.437544 1.442996 111.679184 1.45342e-13
1633 -272.592233 265.743195 1.507931 135.728913 1.45045e-13
1634 -227.273240 302.195641 1.498468 126.945844 1.44372e-13
1635 -71.511852 203.227962 0.875252 109.385950 1.67719e-13
1636 -141.510123 301.758188 1.331377 115.124326 1.50283e-13
1637 -158.310824 324.066324 1.433876 116.036141 1.46053e-13
1638 -170.511126 215.367057 1.107409 128.369481 1.60359e-13
1639 -59.711096 108.351494 0.506890 118.858586 1.80076e-13
1640 -273.479782 210.013724 1.374693 142.478208 1.51496e-13
1641 -50.618702 51.012860 0.295281 134.777791 1.86115e-13
1642 -147.514974 173.348758 0.923383 130.396860 1.67347e-13
1643 -43.601994 58.733360 0.300540 126.589154 1.85718e-13
1644 -120.207560 353.081741 1.479517 108.801270 1.43634e-13
1645 -87.295421 104.992056 0.558929 129.741757 1.79083e-13
1646 -66.729361 100.632253 0.494825 123.548403 1.80619e-13
1647 -229.216573 191.062105 1.198752 140.187305 1.58148e-13
1648 -127.170933 345.255488 1.460832 110.220701 1.44486e-13
1649 -105.995722 192.122084 0.891004 118.885972 1.67635e-13
1650 -101.337445 89.541451 0.553609 138.536285 1.79728e-13
1651 -134.665474 133.646338 0.772952 135.217627 1.72874e-13
1652 -143.708271 191.006926 0.968301 126.956780 1.65438e-13
1653 -150.942195 359.964230 1.543297 112.749549 1.41145e-13
1654 -154.521456 165.614236 0.918992 133.015481 1.67717e-13
1655 -83.420773 122.667997 0.606683 124.217789 1.77358e-13
1656 -125.856132 224.125858 1.038814 119.316050 1.62233e-13
1657 -247.825603 307.045275 1.558834 128.908057 1.42025e-13
1658 -165.341861 140.235454 0.880643 139.696904 1.69663e-13
1659 -29.594712 74.230190 0.328234 111.736594 1.84701e-13
1660 -97.856426 255.089452 1.101679 110.987619 1.59296e-13
1661 -222.825836 171.146604 1.131667 142.473091 1.60968e-13
1662 -168.554682 150.162036 0.915976 138.302787 1.6834e-13
1663 -159.149337 268.477773 1.251092 120.658785 1.54007e-13
1664 -184.524197 199.887479 1.097113 132.711352 1.61172e-13
1665 -155.923276 258.495612 1.212067 121.098172 1.55612e-13
1666 -162.435037 278.452419 1.290086 120.257122 1.52393e-13
1667 -82.284553 177.806938 0.797682 114.833506 1.70668e-13
1668 -85.502999 187.730879 0.838922 114.487138 1.69242e-13
1669 -245.929172 213.215567 1.301901 139.075380 1.53939e-13
1670 -141.940273 273.989205 1.237633 117.386443 1.54283e-13
1671 -203.030633 315.352472 1.487176 122.774297 1.44411e-13
1672 -189.078944 330.950719 1.509636 119.740215 1.43172e-13
1673 -221.197453 254.198261 1.345212 131.029037 1.51213e-13
1674 -206.301992 325.549395 1.525276 122.362603 1.42743e-13
1675 -151.908232 128.105998 0.808801 139.858671 1.72074e-13
1676 -13.467304 24.612474 0.115419 118.686329 1.89606e-13
1677 -157.726269 175.542351 0.956363 131.939959 1.66278e-13
1678 -159.688560 240.782287 1.162340 123.552626 1.57793e-13
1679 -148.689170 118.182081 0.773786 141.521395 1.73374e-13
1680 -139.270887 236.328394 1.105931 120.511306 1.59754e-13
1681 -105.411232 219.717478 0.986605 115.629739 1.63966e-13
1682 -127.654438 141.373993 0.775957 132.080635 1.72503e-13
1683 -213.285315 317.754466 1.515312 123.870571 1.43317e-13
1684 -259.446335 225.476927 1.370638 139.007086 1.51163e-13
1685 -187.162188 237.515172 1.214036 128.238145 1.56214e-13
1686 -161.211702 362.267418 1.565903 113.989421 1.40249e-13
1687 -204.959778 204.335997 1.164237 135.087321 1.58881e-13
1688 -220.276359 309.971281 1.506373 125.398924 1.43876e-13
1689 -156.473207 230.814730 1.123500 124.134009 1.59358e-13
1690 -283.762441 212.294174 1.410486 143.198350 1.50125e-13
1691 -151.310594 155.688122 0.881827 134.183069 1.69118e-13
1692 -179.682835 272.948393 1.306800 123.357043 1.51988e-13
1693 -52.710536 116.092316 0.522253 114.419941 1.7947e-13
1694 -118.000383 111.602412 0.663430 136.596156 1.76409e-13
1695 -217.014205 299.808575 1.468889 125.898619 1.4549e-13
1696 -114.792219 101.675170 0.626873 138.467653 1.77627e-13
1697 -117.795630 287.315409 1.245078 112.293000 1.53631e-13
1698 -94.314424 97.256732 0.554614 134.120073 1.79426e-13
1699 -155.451841 286.210988 1.302714 118.508032 1.51725e-13
1700 -137.867921 143.575214 0.810145 133.838277 1.71519e-13
1701 -97.396506 282.885951 1.201738 108.998382 1.5521e-13
1702 -107.767770 109.391044 0.627730 134.571719 1.77337e-13
1703 -96.933166 134.769663 0.677883 125.725601 1.75247e-13
1704 -90.889598 262.861719 1.120709 109.073831 1.58439e-13
1705 -188.697669 359.247977 1.599632 117.711034 1.39099e-13
1706 -191.533307 192.155592 1.094292 134.907075 1.61514e-13
1707 -233.832764 322.625645 1.572956 125.933866 1.4106e-13
1708 -112.419321 211.982738 0.971901 117.938036 1.6463e-13
1709 -58.615223 163.538888 0.708887 109.718575 1.73474e-13
1710 -100.182248 144.683364 0.717940 124.699662 1.73888e-13
1711 -162.139282 130.305531 0.845778 141.212407 1.70994e-13
1712 -218.990241 188.858688 1.163324 139.225290 1.59367e-13
1713 -89.305969 170.087948 0.782461 117.702060 1.71344e-13
1714 -32.819509 84.153885 0.370829 111.305485 1.83599e-13
1715 -123.902821 335.197712 1.421584 110.286380 1.46188e-13
1716 -56.514668 98.419770 0.465315 119.865334 1.8126e-13
1717 -179.232838 300.710711 1.394379 120.796243 1.48122e-13
1718 -120.036669 176.651191 0.867853 124.196593 1.68808e-13
1719 -160.924355 185.477171 0.993905 130.945676 1.64857e-13
1720 -110.859422 295.113072 1.263059 110.588722 1.5282e-13
1721 -206.733567 297.533114 1.439960 124.792555 1.46602e-13
1722 -164.742720 167.814800 0.953101 134.470732 1.6666e-13
1723 -177.523320 207.631093 1.101528 130.530241 1.60801e-13
1724 -181.327047 189.936161 1.060431 133.671623 1.62659e-13
1725 -249.186834 223.203917 1.336066 138.148268 1.52451e-13
1726 -200.217808 277.451288 1.364698 125.815433 1.49852e-13
1727 -234.266345 294.421911 1.491577 128.508650 1.44817e-13
1728 -212.604697 168.952170 1.095269 141.526624 1.62233e-13
1729 -174.320870 197.672743 1.064180 131.407975 1.62282e-13
1730 -249.698047 195.515994 1.270236 141.938711 1.55574e-13
1731 -208.767168 186.649264 1.128081 138.201545 1.60607e-13
1732 -161.537199 157.886576 0.916528 135.654792 1.68024e-13
1733 -173.150406 252.993724 1.230001 124.387970 1.55176e-13
1734 -55.390961 153.616278 0.666976 109.828291 1.74852e-13
1735 -39.268849 104.001018 0.455853 110.685603 1.81261e-13
1736 -82.852107 150.246596 0.700259 118.874136 1.74162e-13
1737 -109.201846 202.051617 0.931483 118.389674 1.6615e-13
1738 -185.393022 349.012993 1.561082 117.976897 1.40796e-13
1739 -123.828854 159.019192 0.820075 127.908029 1.70717e-13
1740 -26.932819 36.698227 0.187199 126.274935 1.88234e-13
1741 -246.491116 185.542235 1.237427 143.029981 1.57006e-13
1742 -116.802181 166.733354 0.828148 125.012503 1.70251e-13
1743 -199.735333 305.300583 1.449343 123.193722 1.46036e-13
1744 -114.114144 305.114066 1.302915 110.506041 1.51146e-13
1745 -213.725299 289.769382 1.431625 126.411385 1.47109e-13
1746 -201.752923 194.380509 1.128538 136.066205 1.60343e-13
1747 -16.693834 34.535630 0.157773 115.798195 1.88718e-13
1748 -222.195548 198.813683 1.197807 138.178808 1.57926e-13
1749 -203.472894 287.480049 1.402331 125.290132 1.48232e-13
1750 -129.656659 206.443694 0.986948 122.130815 1.64372e-13
1751 -84.420018 242.952159 1.039423 109.161107 1.61604e-13
1752 -255.284736 271.154486 1.477427 133.273316 1.46008e-13
1753 -230.558293 312.324599 1.535518 126.434776 1.42726e-13
1754 -127.595098 317.352444 1.364296 111.903145 1.48699e-13
1755 -87.878179 77.409930 0.480041 138.623893 1.8174e-13
1756 -104.557808 99.464558 0.590372 136.430045 1.78579e-13
1757 -137.054394 375.717441 1.578350 110.040983 1.3943e-13
1758 -45.717869 123.847554 0.540584 110.261439 1.78796e-13
1759 -142.474616 246.299639 1.145451 120.047686 1.58161e-13
1760 -68.287735 193.305843 0.833866 109.456412 1.69191e-13
1761 -252.021247 261.038326 1.441962 133.993124 1.47562e-13
1762 -209.611014 335.731906 1.563260 121.978201 1.41057e-13
1763 -134.964746 281.745586 1.252234 115.595845 1.53571e-13
1764 -152.174308 276.228125 1.263526 118.850406 1.53358e-13
1765 -251.124267 317.262434 1.595391 128.362842 1.40391e-13
1766 -130.134534 383.627891 1.597124 108.738002 1.38529e-13
1767 -135.476003 254.043203 1.158437 118.070080 1.57529e-13
1768 -171.836129 336.476843 1.497342 117.053051 1.43463e-13
1769 -235.198589 238.709260 1.338240 134.575565 1.51927e-13
1770 -128.261562 113.787995 0.699793 138.421977 1.75429e-13
1771 -133.473791 188.793818 0.937540 125.259615 1.66414e-13
1772 -144.885173 135.836968 0.808361 136.846112 1.71805e-13
1773 -73.184555 120.476315 0.576829 121.277011 1.78113e-13
1774 -63.533681 90.699699 0.454104 125.010625 1.81776e-13
1775 -231.934519 228.709806 1.302829 135.401089 1.53421e-13
1776 -155.025271 314.008115 1.394820 116.275475 1.47733e-13
1777 -189.960522 275.193231 1.335516 124.616562 1.50911e-13
1778 -141.671723 125.911682 0.772199 138.370694 1.73146e-13
1779 -185.800002 144.646191 0.954289 142.099071 1.67378e-13
1780 -23.144807 54.382846 0.242959 113.054129 1.86782e-13
1781 -241.723278 258.755052 1.409403 133.050920 1.48817e-13
1782 -150.720812 183.278102 0.961470 129.432555 1.65887e-13
1783 -168.555229 326.358473 1.458549 117.315117 1.45116e-13
1784 -119.433163 204.247445 0.958763 120.316850 1.65265e-13
1785 -65.063601 183.383650 0.792339 109.534430 1.70642e-13
1786 -180.725799 217.589117 1.138954 129.712442 1.59268e-13
1787 -123.488957 363.179039 1.518620 108.779176 1.4196e-13
1788 -132.271154 244.069505 1.118680 118.455058 1.59089e-13
1789 -169.418463 270.694661 1.278604 122.041031 1.53014e-13
1790 -238.930528 220.961903 1.301726 137.237486 1.53734e-13
1791 -136.079395 226.330467 1.066251 121.016055 1.61297e-13
1792 -67.338614 73.039899 0.407653 132.674287 1.83316e-13
1793 -165.696968 288.447525 1.328967 119.874958 1.50749e-13
1794 -161.998577 306.223135 1.380759 117.879796 1.48444e-13
1795 -241.268859 286.660465 1.485780 130.085768 1.45257e-13
1796 -167.317824 205.411830 1.069531 129.164474 1.61854e-13
1797 -40.388277 48.807322 0.260383 129.607909 1.86732e-13
1798 -199.203771 156.791203 1.025003 141.794087 1.6484e-13
1799 -77.962523 223.079625 0.957611 109.263650 1.64696e-13
1800 -282.878965 268.219863 1.541442 136.523695 1.43748e-13
1801 -166.704418 233.054673 1.153161 125.576207 1.5833e-13
1802 -111.581700 91.748664 0.590971 140.571061 1.78825e-13
1803 -174.957791 170.023204 0.987657 135.819499 1.65522e-13
1804 -65.605424 155.785112 0.690052 112.837307 1.74203e-13
1805 -153.292046 220.854639 1.084713 124.763962 1.60908e-13
1806 -279.161913 286.157680 1.577758 134.291007 1.41881e-13
1807 -57.082824 70.853647 0.373526 128.856452 1.84034e-13
1808 -245.013949 268.782602 1.445132 132.351338 1.47229e-13
1809 -196.482892 295.240189 1.411445 123.643839 1.47689e-13
1810 -132.860088 216.386310 1.026613 121.549712 1.62835e-13
1811 -101.095140 265.050161 1.142121 110.877796 1.57678e-13
1812 -171.760880 160.090395 0.951668 137.014137 1.66952e-13
1813 -95.171572 217.507052 0.961961 113.632083 1.64729e-13
1814 -214.200457 261.946082 1.350517 129.273803 1.50806e-13
1815 -195.666932 351.408244 1.586630 119.109412 1.39775e-13
1816 -130.856167 151.302897 0.814081 130.855291 1.7116e-13
1817 -123.236128 186.580864 0.907542 123.444648 1.67353e-13
1818 -103.952048 127.032256 0.670382 129.293882 1.75701e-13
1819 -182.964429 282.942279 1.345141 122.888701 1.50363e-13
