# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
459 294.208598 104.643273 1.251703 19.579310 1.20271e-05
460 226.209405 113.817293 1.023919 26.709261 1.25771e-05
461 158.203960 68.700028 0.703873 23.472883 1.32368e-05
462 278.776348 168.005308 1.301901 31.075380 1.1897e-05
463 309.911193 95.592545 1.297479 17.142452 1.19087e-05
464 278.344042 77.467027 1.162340 15.552626 1.22494e-05
465 346.544907 50.403950 1.394820 8.275475 1.16523e-05
466 142.347400 5.209489 0.582817 2.095919 1.34475e-05
467 100.707742 41.486515 0.446691 22.389193 1.36564e-05
468 116.264767 14.271642 0.480151 6.998118 1.36089e-05
469 320.523885 113.722239 1.357003 19.534743 1.17533e-05
470 131.933451 23.325960 0.548544 10.026336 1.35038e-05
471 336.068660 68.486626 1.367800 11.518447 1.17252e-05
472 326.350293 177.113015 1.473345 28.489052 1.14391e-05
473 242.084394 159.004355 1.165071 33.297459 1.22417e-05
474 184.098817 23.311417 0.756334 7.216642 1.31363e-05
475 215.853714 131.941506 1.022965 31.435538 1.2579e-05
476 200.163628 122.950478 0.952100 31.560320 1.27362e-05
477 257.812628 168.007316 1.234393 33.090856 1.20695e-05
478 173.960615 95.818057 0.808361 28.846112 1.30375e-05
479 194.666702 59.562036 0.828148 17.012503 1.29971e-05
480 315.724521 177.125283 1.438886 29.292953 1.15332e-05
481 252.246350 86.595352 1.076386 18.947180 1.24549e-05
482 299.237617 59.368993 1.224262 11.221804 1.20962e-05
483 320.191913 23.266356 1.285038 4.156024 1.19413e-05
484 126.698805 14.256201 0.522253 6.419941 1.35451e-05
485 215.935819 150.027891 1.061774 34.790801 1.24889e-05
486 399.835837 50.371790 1.589486 7.180362 1.11134e-05
487 158.286638 86.806762 0.736156 28.741023 1.31768e-05
488 367.840488 68.488044 1.483869 10.547103 1.14098e-05
489 220.799260 68.600621 0.937540 17.259615 1.27687e-05
490 288.677076 41.293224 1.172696 8.140536 1.22233e-05
491 341.252916 5.214494 1.361481 0.875436 1.17421e-05
492 158.062261 32.367461 0.659104 11.572845 1.33176e-05
493 373.530160 113.704107 1.543745 16.930463 1.12436e-05
494 309.654044 23.244957 1.245078 4.293000 1.2043e-05
495 85.025385 32.394011 0.373526 20.856452 1.37572e-05
496 147.694880 50.557923 0.638015 18.896758 1.33543e-05
497 389.639706 104.584903 1.591068 15.024865 1.11082e-05
498 79.742375 5.207854 0.328234 3.736594 1.3815e-05
499 210.509660 104.822012 0.953101 26.470731 1.2734e-05
500 85.671512 79.884716 0.480151 42.998118 1.36096e-05
501 199.995970 297.062285 1.424369 56.049750 1.15728e-05
502 152.332030 318.391085 1.405147 64.431536 1.16248e-05
503 176.335765 358.202095 1.575869 63.789894 1.11526e-05
504 211.536046 271.900432 1.373499 52.117411 1.17092e-05
505 265.038778 288.372495 1.548192 47.414357 1.12317e-05
506 102.389974 270.930862 1.165071 69.297459 1.22422e-05
507 217.752952 209.256469 1.212527 43.860099 1.21259e-05
508 50.818334 65.760632 0.341311 52.303959 1.37982e-05
509 188.129680 232.432766 1.201144 51.013500 1.21538e-05
510 106.594604 229.336227 1.022626 65.071175 1.25796e-05
511 38.012637 101.383690 0.444072 69.447050 1.36611e-05
512 66.627553 88.451870 0.454104 53.010624 1.36471e-05
513 64.430130 109.344481 0.519886 59.491711 1.35475e-05
514 145.862103 112.415299 0.750677 37.621288 1.31498e-05
515 140.442050 164.462869 0.878523 49.504535 1.28938e-05
516 104.516870 250.123532 1.093411 67.321852 1.24148e-05
517 110.831368 187.742287 0.885439 59.445041 1.28798e-05
518 166.788525 362.484351 1.575004 65.291605 1.11547e-05
519 255.967988 192.416122 1.281959 36.932898 1.19493e-05
520 174.425365 278.470060 1.313624 57.938195 1.18664e-05
521 70.734993 136.296931 0.627730 62.571719 1.33725e-05
522 135.236965 127.069902 0.756334 43.216642 1.3139e-05
523 19.246228 20.413840 0.115419 46.686329 1.40354e-05
524 103.460827 171.206777 0.814081 58.855291 1.30254e-05
525 159.482886 155.897322 0.905236 44.348631 1.28376e-05
526 159.918515 335.111328 1.473345 64.489052 1.14383e-05
527 116.107126 225.042677 1.023919 62.709261 1.25765e-05
528 152.135407 228.717798 1.107409 56.369482 1.23824e-05
529 304.345202 261.079727 1.582171 40.624339 1.11332e-05
530 105.565668 150.391157 0.749031 54.933423 1.31531e-05
531 122.521768 251.945313 1.128538 64.066205 1.23308e-05
532 267.879880 256.945976 1.472883 43.806507 1.14399e-05
533 138.407374 274.660070 1.233779 63.255439 1.20718e-05
534 268.861062 246.494561 1.449054 42.514915 1.15052e-05
535 177.579904 247.128151 1.221371 54.299952 1.2102e-05
536 69.893314 57.218188 0.370829 39.305485 1.37614e-05
537 235.358650 311.544074 1.543745 52.930463 1.12453e-05
538 68.787377 67.620067 0.395872 44.509702 1.37277e-05
539 230.381647 173.825316 1.161103 37.034928 1.22533e-05
540 185.906329 163.860378 1.002739 41.393393 1.26238e-05
541 186.042556 253.326465 1.259462 53.706498 1.20067e-05
542 165.945477 272.275751 1.276783 58.638704 1.19627e-05
543 214.564066 341.127410 1.589485 57.830718 1.11142e-05
544 107.772458 129.502723 0.687823 50.232696 1.32662e-05
545 129.858410 179.161619 0.898327 54.064966 1.28515e-05
546 97.076051 233.618550 1.022965 67.435538 1.25786e-05
547 226.731068 305.281660 1.506373 53.398924 1.13491e-05
548 180.689874 215.873267 1.133778 50.070052 1.23186e-05
549 146.897132 280.820761 1.269418 62.385967 1.19811e-05
550 31.672382 74.489328 0.332453 66.965116 1.38097e-05
551 163.689756 203.650987 1.055324 51.208518 1.2504e-05
552 125.620475 220.756127 1.026913 60.358116 1.25697e-05
553 75.970155 173.646665 0.772199 66.370695 1.31083e-05
554 278.444700 242.288152 1.465158 41.028101 1.14606e-05
555 73.988751 104.999496 0.526113 54.829249 1.35383e-05
556 86.548881 158.986773 0.738121 61.437106 1.31732e-05
557 170.088809 141.198471 0.897479 39.697611 1.28539e-05
558 151.092205 239.119184 1.138954 57.712442 1.23053e-05
559 123.733742 331.180021 1.407325 69.513570 1.1619e-05
560 196.519340 149.221563 0.998587 37.210221 1.26335e-05
561 99.331345 123.370579 0.647207 51.160855 1.33395e-05
562 115.225020 324.992538 1.374693 70.478208 1.17069e-05
563 61.226086 140.593243 0.626873 66.467653 1.33738e-05
564 178.608404 236.715211 1.191600 52.964401 1.21773e-05
565 251.777507 234.046674 1.370734 42.909838 1.17176e-05
566 144.656732 212.215965 1.037972 55.719753 1.25441e-05
567 213.434100 161.511494 1.080116 37.115802 1.2446e-05
568 110.879044 277.039353 1.198752 68.187305 1.21596e-05
569 193.492764 269.963569 1.327051 54.369446 1.18318e-05
570 269.884888 236.057141 1.426012 41.174845 1.15682e-05
571 199.745056 207.349003 1.158437 46.070080 1.22587e-05
572 168.501165 341.369782 1.507931 63.728913 1.13437e-05
573 144.765887 122.803548 0.773391 40.307630 1.31061e-05
574 245.365078 207.026962 1.285038 40.156024 1.19412e-05
575 206.673172 324.287678 1.522099 57.490056 1.13051e-05
576 231.629828 252.943047 1.367800 47.518447 1.17254e-05
577 201.777568 186.564302 1.107856 42.756589 1.238e-05
578 295.702623 254.789622 1.543297 40.749549 1.12458e-05
579 117.267151 304.059528 1.303422 68.909785 1.18925e-05
580 128.878254 278.917212 1.232597 65.199931 1.20742e-05
581 202.829982 176.138895 1.083916 40.971264 1.24378e-05
582 111.002141 98.273762 0.606311 41.519498 1.34091e-05
583 143.654209 222.604453 1.069531 57.164474 1.247e-05
584 210.297545 192.685477 1.148092 42.497524 1.22843e-05
585 245.865052 296.805149 1.525276 50.362603 1.12958e-05
586 256.324231 282.094158 1.509636 47.740215 1.13392e-05
587 303.484410 271.566888 1.604920 41.823127 1.10709e-05
588 253.751680 313.635436 1.591068 51.024865 1.11096e-05
589 77.032846 163.266698 0.736156 64.741023 1.31769e-05
590 244.328807 217.427487 1.307868 41.665791 1.18814e-05
591 100.407147 112.962336 0.617952 48.367543 1.33894e-05
592 169.460499 330.854569 1.474877 62.878916 1.14342e-05
593 145.712523 201.814643 1.007072 54.170277 1.26149e-05
594 285.107150 269.468686 1.550501 43.384746 1.1226e-05
595 62.286276 130.176624 0.590372 64.430045 1.34365e-05
596 171.164973 220.140537 1.123500 52.134009 1.23434e-05
597 134.129839 226.873237 1.064180 59.407975 1.24829e-05
598 228.636497 284.302659 1.449343 51.193722 1.15044e-05
599 204.064298 255.234223 1.306800 51.357043 1.18844e-05
600 61.451837 51.084634 0.328234 39.736594 1.38145e-05
601 126.783761 299.779775 1.301901 67.075380 1.18953e-05
602 124.743018 320.701650 1.372045 68.745505 1.17134e-05
603 288.035163 238.074610 1.482124 39.575333 1.14154e-05
604 67.707528 78.016078 0.423789 49.046387 1.36896e-05
605 184.846320 174.284381 1.027139 43.315432 1.25693e-05
606 200.774350 196.953866 1.132756 44.449647 1.23205e-05
607 119.350380 283.178752 1.232786 67.146203 1.20744e-05
608 229.374301 184.213914 1.182584 38.768466 1.21999e-05
609 173.202220 199.359155 1.066251 49.016055 1.2479e-05
610 151.314874 328.875582 1.438886 65.292953 1.15329e-05
611 262.391056 219.417448 1.364296 39.903145 1.17346e-05
612 158.953924 345.627190 1.506957 65.302302 1.13472e-05
613 246.411765 196.628530 1.263059 38.588722 1.19975e-05
614 170.133667 230.563177 1.153161 53.576207 1.22723e-05
615 44.569021 38.817243 0.242959 41.054129 1.39125e-05
616 120.540270 94.017168 0.624950 37.952977 1.33774e-05
617 33.937858 53.493826 0.260383 57.607908 1.38935e-05
618 283.354343 290.475878 1.599632 45.711034 1.10862e-05
619 101.310658 192.015202 0.881827 62.183069 1.28872e-05
620 107.636745 218.934807 0.987657 63.819500 1.26577e-05
621 94.984597 254.408174 1.095269 69.526624 1.24103e-05
622 164.905817 282.737980 1.308812 59.747293 1.18783e-05
623 135.276573 305.964566 1.336066 66.148269 1.18093e-05
624 129.951501 268.485435 1.198283 64.172231 1.21611e-05
625 115.097456 146.102076 0.758029 51.769386 1.3136e-05
626 253.876903 213.219066 1.324755 40.025293 1.18378e-05
627 93.913123 264.807172 1.131667 70.473091 1.23233e-05
628 185.886351 353.926343 1.577758 62.291007 1.11466e-05
629 222.084323 257.178122 1.355863 49.187986 1.17562e-05
630 122.478984 162.608916 0.828148 53.012503 1.2997e-05
631 125.727464 131.363040 0.741389 46.255756 1.31674e-05
632 59.064083 161.416832 0.701492 69.901906 1.32414e-05
633 153.340161 307.921609 1.371602 63.527411 1.17154e-05
634 67.512747 167.537699 0.736563 68.052020 1.31766e-05
635 150.038662 249.518716 1.170925 58.980991 1.22275e-05
636 97.116039 144.272566 0.709642 56.053815 1.32263e-05
637 178.040144 337.094261 1.509885 62.158719 1.13384e-05
638 289.059503 227.636558 1.460832 38.220701 1.14728e-05
639 156.422231 276.550246 1.272464 60.506650 1.19735e-05
640 206.157685 234.324208 1.251092 48.658785 1.20272e-05
641 209.542309 292.808502 1.431625 54.411385 1.15532e-05
642 197.660994 228.171384 1.212067 49.098172 1.21261e-05
643 89.770467 127.715091 0.638015 54.896758 1.33545e-05
644 191.459487 290.852922 1.387420 56.644326 1.16731e-05
645 126.670912 210.363754 0.993905 58.945676 1.26451e-05
646 213.585904 250.962824 1.317249 49.600027 1.18577e-05
647 128.796198 189.580690 0.929589 55.808830 1.2785e-05
648 236.293668 301.037919 1.515312 51.870571 1.1324e-05
649 248.724411 265.367405 1.445171 46.854222 1.15153e-05
650 60.160437 150.990563 0.663904 68.275764 1.33093e-05
651 279.470413 231.849340 1.442996 39.679184 1.15212e-05
652 225.216711 225.830137 1.277080 45.077923 1.19621e-05
653 137.363763 285.083736 1.267633 64.273533 1.1987e-05
654 168.054055 251.398043 1.214036 56.238145 1.21209e-05
655 124.606885 231.145772 1.060431 61.671623 1.24922e-05
656 235.803691 211.209071 1.268060 41.850764 1.19849e-05
657 216.717262 219.660542 1.237633 45.386443 1.20617e-05
658 69.676077 146.712075 0.663430 64.596156 1.33095e-05
659 212.554980 261.443485 1.345141 50.888701 1.17848e-05
660 121.479897 262.351322 1.163066 65.153843 1.22468e-05
661 89.667299 217.122255 0.952100 67.560320 1.27366e-05
662 117.290296 125.225788 0.700259 46.874136 1.32435e-05
663 136.193999 206.094034 0.999671 56.541906 1.26313e-05
664 53.010393 44.950997 0.285604 40.296803 1.38655e-05
665 178.995919 326.581557 1.477427 61.273316 1.14276e-05
666 218.073822 299.038718 1.468889 53.898619 1.14503e-05
667 72.768593 204.879680 0.883078 70.446121 1.28845e-05
668 136.313665 295.517419 1.301726 65.237486 1.18965e-05
669 181.724588 205.483975 1.105931 48.511306 1.23849e-05
670 125.750091 310.232199 1.336871 67.935228 1.18058e-05
671 220.837566 178.052196 1.142121 38.877796 1.22983e-05
672 255.450075 292.590756 1.536274 48.877002 1.12657e-05
673 118.210600 204.252166 0.956363 59.939959 1.27269e-05
674 121.403806 173.049716 0.859182 54.948248 1.29343e-05
675 186.767148 343.367591 1.545290 61.457005 1.12398e-05
676 18.099568 30.876496 0.147217 59.621491 1.40072e-05
677 165.799104 182.831484 0.998823 47.796967 1.26332e-05
678 104.517113 160.795123 0.781145 56.976062 1.30909e-05
679 138.307921 185.281617 0.937540 53.259615 1.27671e-05
680 219.834791 188.447727 1.164757 40.603985 1.22435e-05
681 137.421626 106.282685 0.708887 37.718575 1.32265e-05
682 257.332943 271.619205 1.483869 46.547103 1.14101e-05
683 220.073553 278.100570 1.411445 51.643839 1.16081e-05
684 91.964513 106.831877 0.576829 49.277011 1.34574e-05
685 137.250084 195.699073 0.968301 54.956780 1.2701e-05
686 73.824131 194.470244 0.845778 69.212407 1.29611e-05
687 232.668342 242.480804 1.341780 46.183066 1.17941e-05
688 147.932279 270.388600 1.236253 61.316494 1.20658e-05
689 40.172840 80.539249 0.369501 63.490057 1.3763e-05
690 157.343987 176.703619 0.958763 48.316850 1.27216e-05
691 195.437704 349.649602 1.580637 60.796860 1.11398e-05
692 114.216341 335.476626 1.410486 71.198350 1.16101e-05
693 102.555448 92.148634 0.564320 41.940487 1.34779e-05
694 128.981014 100.149975 0.666976 37.828291 1.33038e-05
695 284.251622 279.971083 1.574864 44.565327 1.11538e-05
696 127.732541 199.980059 0.961470 57.432555 1.27162e-05
697 162.870820 303.655860 1.373806 61.792383 1.17086e-05
698 182.933946 284.662532 1.350517 57.273803 1.1771e-05
699 109.917348 108.670435 0.631799 44.673165 1.33652e-05
700 136.327988 116.667311 0.731776 40.556382 1.31855e-05
701 186.984470 153.464904 0.979557 39.376962 1.26762e-05
702 204.974013 155.364554 1.039423 37.161107 1.2541e-05
703 265.906940 277.874209 1.522310 46.260734 1.13041e-05
704 221.072011 267.647791 1.383416 50.443938 1.16821e-05
705 174.264674 188.954994 1.038814 47.316050 1.25425e-05
706 198.074126 318.043276 1.485780 58.085768 1.14051e-05
707 242.218608 238.249226 1.355700 44.526662 1.17567e-05
708 280.503891 221.420374 1.421584 38.286380 1.15802e-05
709 134.166189 137.495090 0.782461 45.702060 1.30879e-05
710 71.793849 125.881337 0.592818 60.302609 1.34311e-05
711 229.613869 273.843208 1.421601 50.020617 1.15805e-05
712 273.014406 204.802046 1.361481 36.875437 1.17414e-05
713 108.785820 297.894720 1.270236 69.938711 1.19788e-05
714 100.241317 202.420640 0.916528 63.654792 1.28141e-05
715 94.121902 86.005198 0.522253 42.419941 1.35455e-05
716 101.332837 281.340557 1.201163 70.192067 1.21537e-05
717 86.511565 248.299003 1.061774 70.790801 1.24893e-05
718 54.905109 113.630020 0.516981 64.210541 1.35535e-05
719 261.346634 229.836344 1.386747 41.329400 1.16744e-05
720 106.644039 139.988598 0.717940 52.699662 1.32107e-05
721 160.845707 324.606095 1.439835 63.641105 1.15295e-05
722 141.771933 333.117948 1.438945 66.945843 1.1533e-05
723 45.397145 117.924607 0.517636 68.944915 1.35529e-05
724 212.365187 171.893967 1.101679 38.987619 1.23959e-05
725 84.416653 179.769920 0.808361 64.846112 1.30368e-05
726 214.628801 240.531430 1.290086 48.257122 1.1928e-05
727 81.320531 121.596078 0.598346 56.226347 1.34226e-05
728 60.347049 61.485088 0.353761 45.535187 1.37834e-05
729 24.362443 57.871508 0.258084 67.170137 1.38965e-05
730 148.994923 259.932071 1.203360 60.178357 1.21479e-05
731 158.522240 255.661009 1.208001 58.199078 1.21369e-05
732 87.608829 148.569445 0.703873 59.472883 1.32365e-05
733 163.878209 293.196145 1.341156 60.797555 1.1795e-05
734 148.893831 170.578067 0.918655 48.883010 1.28098e-05
735 139.477029 264.212941 1.200147 62.170593 1.21564e-05
736 59.262686 71.888703 0.382431 50.498950 1.37461e-05
737 196.628268 238.576605 1.239883 50.505593 1.20554e-05
738 237.906273 190.426720 1.222970 38.674740 1.20989e-05
739 123.563781 241.538344 1.094292 62.907075 1.24128e-05
740 175.323239 178.555654 1.012237 45.523339 1.26027e-05
741 221.909921 167.669883 1.120709 37.073831 1.23494e-05
742 208.524088 303.286214 1.461290 55.489576 1.1471e-05
743 127.887255 110.534713 0.690052 40.837307 1.32614e-05
744 293.866192 275.769243 1.589486 43.180362 1.11132e-05
745 90.726322 206.707650 0.915976 66.302787 1.2815e-05
746 111.943580 266.632640 1.163324 67.225290 1.22469e-05
747 175.474112 268.013316 1.282425 56.786364 1.19484e-05
748 133.083176 237.261568 1.097113 60.711352 1.24065e-05
749 132.037368 247.661095 1.130479 61.936258 1.23269e-05
750 315.918974 235.977265 1.557889 36.758077 1.12045e-05
751 115.083838 235.434425 1.058342 63.949930 1.24978e-05
752 66.450358 177.932076 0.773786 69.521395 1.31053e-05
753 277.468412 252.741400 1.488151 42.329873 1.13992e-05
754 189.179058 222.014460 1.172957 49.565603 1.22234e-05
755 297.630848 233.872992 1.499954 38.159629 1.13671e-05
756 78.099667 152.867104 0.700603 62.937552 1.32436e-05
757 225.002323 326.328496 1.565395 55.413877 1.11825e-05
758 247.464937 186.237855 1.241990 36.964490 1.20505e-05
759 274.641487 284.170188 1.561082 45.976897 1.11944e-05
760 98.219571 133.835035 0.677883 53.725600 1.32848e-05
761 96.058260 154.688581 0.742403 58.160614 1.31657e-05
762 132.006604 158.325154 0.838334 50.179701 1.29764e-05
763 266.908210 267.402933 1.497342 45.053051 1.13747e-05
764 47.538025 97.094834 0.443388 63.913442 1.36622e-05
765 43.461052 49.222591 0.269866 48.557129 1.38834e-05
766 134.267974 316.424330 1.370638 67.007086 1.17179e-05
767 228.340188 194.610399 1.204946 40.440382 1.21445e-05
768 100.291208 291.762686 1.237427 71.029981 1.20616e-05
769 119.279832 193.862789 0.923383 58.396859 1.27988e-05
770 116.239023 314.521745 1.338998 69.717004 1.18008e-05
771 152.120795 139.330217 0.838922 42.487138 1.29754e-05
772 130.999027 258.071628 1.164237 63.087321 1.22445e-05
773 185.007040 263.760373 1.289359 54.953377 1.19304e-05
774 263.359512 309.411804 1.601544 49.596840 1.10808e-05
775 36.127741 32.683261 0.200330 42.134331 1.39558e-05
776 76.138770 84.162024 0.465315 47.865334 1.36307e-05
777 135.137758 216.480775 1.031608 58.025598 1.2559e-05
778 74.893819 184.060245 0.808801 67.858671 1.30358e-05
779 183.788054 184.684918 1.052477 45.139458 1.25108e-05
780 227.293078 205.020640 1.228185 42.050777 1.20857e-05
781 146.762821 191.402691 0.976792 52.519907 1.26822e-05
782 247.754157 275.830411 1.471307 48.069440 1.14443e-05
783 194.363642 170.000292 1.043394 41.174588 1.25321e-05
784 324.638023 242.312834 1.597124 36.738001 1.10926e-05
785 68.583811 157.146419 0.699793 66.421977 1.32439e-05
786 153.207106 128.934990 0.814884 40.083065 1.30239e-05
787 156.273509 187.105420 0.986948 50.130815 1.26595e-05
788 238.943351 180.046148 1.201738 36.998382 1.21523e-05
789 107.749840 308.354529 1.306255 70.738802 1.18855e-05
790 51.904757 55.352804 0.311734 46.841274 1.38338e-05
791 160.613641 234.847132 1.145366 55.631495 1.229e-05
792 86.776104 69.484977 0.455853 38.685603 1.36436e-05
793 154.345636 297.452368 1.338240 62.575565 1.18029e-05
794 124.648897 141.774031 0.769164 48.677799 1.31133e-05
795 133.258350 326.899878 1.405377 67.822093 1.16251e-05
796 286.099137 258.990065 1.527111 42.152839 1.12915e-05
797 39.094218 90.966704 0.406295 66.743706 1.3714e-05
798 179.651085 226.278664 1.162340 51.552626 1.22491e-05
799 113.001396 256.227171 1.128081 66.201545 1.23325e-05
800 102.376949 181.630053 0.847702 60.591938 1.29573e-05
801 126.800413 120.932968 0.714894 43.643231 1.32163e-05
802 281.544648 211.000175 1.400965 36.849273 1.16364e-05
803 83.339455 190.185302 0.844318 66.336903 1.29644e-05
804 224.165564 236.287546 1.302714 46.508032 1.18949e-05
