TILEID,NIGHT,FIBER,IMAGING_FLUX_R,IMAGING_FIBERFLUX_R,SPECTRO_FLUX_R,SPECTRO_FIBERFLUX_R
1750,20210514,3910,0.6090890169143677,0.47377678751945496,0.77420341407801,0.6108464937075497
1750,20210514,3911,3.631279706954956,1.7030566930770874,2.3840514332684215,1.793460092225499
1750,20210514,3914,3.767961263656616,2.9242775440216064,0.0,0.0
1750,20210514,3916,0.5695412755012512,0.38282129168510437,0.5063519106218723,0.39361579803127617
1750,20210514,3918,0.67903071641922,0.5279398560523987,0.6944245614868236,0.5479009790131038
1750,20210514,3919,0.6606358885765076,0.43315112590789795,0.5513518849098634,0.4282131952129515
1750,20210514,3920,5.773982048034668,2.4760000705718994,3.4865920929786274,2.6017418298446655
1750,20210514,3922,0.6943005323410034,0.49597054719924927,0.7165276988569657,0.5595208644686279
1750,20210514,3923,4.549429416656494,3.53550124168396,7.727352855993788,6.096881403379097
1750,20210514,3924,42.227149963378906,32.83345031738281,45.33714847899668,35.77101014992837
1750,20210514,3926,3.6380836963653564,1.1298620700836182,1.3104603915721431,0.9436743594284603
1750,20210514,3927,0.5915961861610413,0.46080678701400757,0.5703829927813665,0.45003218130449807
1750,20210514,3928,0.5667147040367126,0.32561057806015015,0.44859986390989476,0.345681754850585
1750,20210514,3929,2.0130531787872314,1.5624315738677979,0.9001227824938354,0.710196875387636
1750,20210514,3930,0.24749290943145752,0.157904252409935,0.3114616043423416,0.24067328769472993
1750,20210514,3933,0.6751064658164978,0.4498051702976227,0.808324261135481,0.6304311111041888
1750,20210514,3935,0.38720375299453735,0.25080835819244385,0.22727519600845933,0.1760712559487
1750,20210514,3936,2.5588290691375732,1.9888403415679932,3.0600182886342866,2.4143544297324517
1750,20210514,3938,7.696292877197266,5.986291885375977,5.140301089752786,4.055697559814947
1750,20210514,3939,3.5938191413879395,0.0,3.8029609479839133,3.0210284732319397
1750,20210514,3940,2.247419595718384,1.0549976825714111,1.5078378269417558,1.132847750196318
1750,20210514,3941,1.2240713834762573,0.8658499121665955,1.0829666777178477,0.8428732791898994
1750,20210514,3942,9.830229759216309,3.5105016231536865,4.611303371735589,3.388378852194757
1750,20210514,3943,1.3939785957336426,0.6353374719619751,0.9564159528363397,0.7175848812577409
1750,20210514,3944,0.522614061832428,0.24591335654258728,0.44685013157565867,0.3337386390771099
1750,20210514,3945,0.7123733758926392,0.3782978653907776,0.47125080936453084,0.3578043215030467
1750,20210514,3946,0.5220685601234436,0.3254036605358124,0.4750706243868294,0.3652044126318621
1750,20210514,3947,0.6835631132125854,0.4594770073890686,0.0,0.0
1750,20210514,3949,1.2916862964630127,0.5831060409545898,0.8186197523372852,0.5977444375174827
1750,20210514,3951,1.184000849723816,0.595087468624115,0.8167575292539235,0.6309850961397392
1750,20210514,3953,8.267021179199219,6.437180042266846,5.907823847947733,4.661273016030761
1750,20210514,3954,0.8416022658348083,0.6547340750694275,0.8711369707509595,0.6873270699225069
1750,20210514,3955,7.277401447296143,5.656858444213867,7.476203707948091,5.898724725571043
1750,20210514,3956,0.7093371748924255,0.4791295826435089,0.5353635714229242,0.4205963191289592
1750,20210514,3957,1.08475923538208,0.7145711183547974,0.0,0.0
1750,20210514,3958,1.2252779006958008,0.9542489647865295,1.2218548533308282,0.9640434792780233
1750,20210514,3959,1.065584421157837,0.4270479679107666,0.7771084862469269,0.5960892415209398
1750,20210514,3960,1.39628267288208,1.0868606567382812,1.988754742744643,1.569127492025523
1750,20210514,3961,0.7996171712875366,0.5259440541267395,0.7398673277272843,0.5803194318477058
1750,20210514,3964,1.2515225410461426,0.9746190905570984,0.0,0.0
1750,20210514,3965,0.649576723575592,0.42436474561691284,0.686534438645377,0.5385954381645056
1750,20210514,3966,6.715117454528809,5.2302021980285645,6.6293465115370145,5.230554397602704
1750,20210514,3967,10.916666984558105,8.487970352172852,9.537478245243308,7.525070335496968
1750,20210514,3968,1.1888155937194824,0.6525036096572876,1.102190087477382,0.8472286753043253
