expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55707,58924.54532435,10,5651.498798036515,-0.007673856263922363,-0.008318972553752024,198.7045216758685,3553.9095997529544,1.0603477525236933,1.21627792518373
55708,58924.54625975,10,5651.498798036515,-0.0071554167840444105,-0.007448691451574008,198.72074170782517,3553.932261564866,1.0607883396270048,1.2164249412688217
55709,58924.54708252,10,5651.498798036515,-0.011307876034049591,-0.010176651734822184,198.690429115395,3553.938471434539,1.0596028793554417,1.2123240590522706
55166,58922.05925228,10,5770.976398017547,0.0012531235926274142,-0.0004676364859647064,196.67560799182368,3766.777004860568,1.1004281793815052,1.2604396143402354
55167,58922.06024624,10,5770.976398017547,0.001244371839502545,-0.0010170352569933705,196.63553569157543,3766.811441424554,1.097904955183502,1.261735456189069
55168,58922.06106903,10,5770.976398017547,-0.0017218126917543097,-0.0019838791300618164,196.6450451863076,3766.7985674882943,1.095836989495844,1.2568400627415552
55169,58922.06189993,10,5770.976398017547,-0.003528140837175342,-0.0026025626430948856,196.6374879971242,3766.790839853503,1.0940265539315372,1.2535903305185567
55170,58922.06272496,10,5770.976398017547,-0.003383329282902525,-0.0026466074175929277,196.65331635703726,3766.8183390632885,1.0950776201258277,1.2540923022438433
55207,58922.12006059,10,5770.976398017547,0.0029864471609926113,9.172435779580823e-06,196.65069252878413,3766.7588842555992,1.1013315705935536,1.2624883062169618
55208,58922.1208968,10,5770.976398017547,-0.0021194085822157094,-0.0017061867536161124,196.6432855385649,3766.7953737096173,1.0961131429771596,1.2533285981895597
55209,58922.1217188,10,5770.976398017547,-0.001769693326259536,-0.0026102615418013286,196.65457201273256,3766.7795027596626,1.0921350416387483,1.2561003711015588
55210,58922.12272273,10,5770.976398017547,-0.00547950548748255,-0.004628383642566125,196.66589162218858,3766.7823443417474,1.089637788821507,1.2483239233780938
55211,58922.12354326,10,5770.976398017547,-0.005817200132028355,-0.003958678144241223,196.6503940382039,3766.7926600062237,1.0888707481901727,1.2465166976928983
55248,58922.1764036,10,5770.976398017547,-0.000314238707045722,-0.0022662941829245664,196.6602060882186,3766.782720554056,1.093307719524305,1.2558048517000118
55249,58922.17722244,10,5770.976398017547,-0.0005877952603839942,-0.00023489683596877864,196.67293705211483,3766.790691071539,1.1021334103264433,1.2551879560251722
55250,58922.17805521,10,5770.976398017547,-0.0016572749275191034,-0.0032639249040893326,196.68388591475357,3766.7891542678212,1.0943953526942751,1.2609355215045737
55251,58922.17887169,10,5770.976398017547,-0.007280322377827608,-0.005158517630096782,196.6606772069458,3766.794470573943,1.088527347869546,1.247928860300595
55252,58922.17988163,10,5770.976398017547,-0.004442605284265544,-0.002843893899379557,196.6693069323693,3766.7768260318244,1.094358345782615,1.2495229374485455
55289,58922.22469083,10,5770.976398017547,0.0017379968463033801,-0.0007853464892728645,196.6632346861753,3766.7821293261595,1.1004475890576813,1.2601006749679164
55290,58922.22551521,10,5770.976398017547,-0.0020008141764541465,-0.0016598872240729534,196.67876677831822,3766.776394326695,1.0992526729428704,1.256084166826036
55291,58922.22645958,10,5770.976398017547,-0.002211118267989809,-0.002860470484308486,196.67038204790785,3766.76612551143,1.0952277839820983,1.2574982316667993
55292,58922.22727953,10,5770.976398017547,-0.00555443880061679,-0.004267121735167412,196.66734839852828,3766.7789185519177,1.089774153784273,1.248698144091156
