NIGHT,EXPID,CAMERA,AMP,RDNOISE,GAIN
20220608,138591,z9,B,2.368643553776542,1.496
20220608,138591,z9,C,2.671130644356681,1.625
20220608,138591,z9,D,2.426862870573105,1.531
20220609,138933,b0,A,3.989575958422532,1.133
20220609,138933,b0,B,3.023075733831533,1.117
20220609,138933,b0,C,3.531086541181215,1.122
20220609,138933,b0,D,3.966695052651232,1.122
20220609,138933,r0,A,2.764533112896355,1.655
20220609,138933,r0,B,2.524428381452265,1.488
20220609,138933,r0,C,2.699498757375718,1.583
20220609,138933,r0,D,2.425521147642939,1.507
20220609,138933,z0,A,2.625438507018047,1.614
20220609,138933,z0,B,2.336470328676461,1.519
20220609,138933,z0,C,2.659096597988935,1.673
20220609,138933,z0,D,2.355491185314035,1.491
20220609,138933,b1,A,4.750750769787972,1.308
20220609,138933,b1,B,3.217297978842777,1.286
20220609,138933,b1,C,4.119204884771164,1.288
20220609,138933,b1,D,3.246050696107183,1.304
20220609,138933,r1,A,2.935224170080575,1.626
20220609,138933,r1,B,2.816149845812899,1.611
20220609,138933,r1,C,2.696400656704213,1.403
20220609,138933,r1,D,2.623146488755929,1.436
20220609,138933,z1,A,2.610772311095023,1.439
20220609,138933,z1,B,2.418718878924207,1.484
20220609,138933,z1,C,3.689860838991264,1.603
20220609,138933,z1,D,2.570226556495239,1.49
20220609,138933,b2,A,3.620027101454698,1.119
20220609,138933,b2,B,3.016110218210123,1.12
20220609,138933,b2,C,3.132589544885728,1.118
20220609,138933,b2,D,2.982404155196026,1.114
20220609,138933,r2,A,2.673181166870788,1.653
20220609,138933,r2,B,4.51311958961724,1.594
20220609,138933,r2,C,2.440055422465358,1.509
20220609,138933,r2,D,2.460490710096656,1.47
20220609,138933,z2,A,2.279981332418652,1.432
20220609,138933,z2,B,2.238043111912891,1.494
20220609,138933,z2,C,2.671025708818592,1.593
20220609,138933,z2,D,2.326448326447227,1.524
20220609,138933,b3,A,3.689885413329328,1.145
20220609,138933,b3,B,2.962023435803852,1.132
20220609,138933,b3,C,3.406783436951601,1.159
20220609,138933,b3,D,3.006725747736205,1.164
20220609,138933,r3,A,2.672869361992698,1.681
20220609,138933,r3,B,3.156680082048101,1.625
20220609,138933,r3,C,2.333337874783341,1.477
20220609,138933,r3,D,2.280526414316518,1.492
20220609,138933,z3,A,2.797586396297839,1.445
20220609,138933,z3,B,2.621542814961458,1.481
20220609,138933,z3,C,3.088324098559537,1.697
20220609,138933,z3,D,3.120799564968934,1.682
20220609,138933,b4,A,4.053509290530276,1.068
20220609,138933,b4,B,3.043664921458213,1.088
20220609,138933,b4,C,3.450717547653316,1.076
20220609,138933,b4,D,2.992014414105686,1.083
20220609,138933,r4,A,2.945371083451408,1.652
20220609,138933,r4,B,2.911391136687274,1.572
20220609,138933,r4,C,2.573873835616842,1.519
20220609,138933,r4,D,2.476317305480667,1.446
20220609,138933,z4,A,2.567430268684281,1.64
20220609,138933,z4,B,2.452300511946563,1.631
20220609,138933,z4,C,2.660505134716833,1.665
20220609,138933,z4,D,2.323824591358507,1.509
20220609,138933,b5,A,4.054149114874929,1.122
20220609,138933,b5,B,3.001702466129395,1.127
20220609,138933,b5,C,4.331427924534522,1.162
20220609,138933,b5,D,3.07105777605076,1.132
20220609,138933,r5,A,3.172436959937782,1.684
20220609,138933,r5,B,3.086590639487797,1.655
20220609,138933,r5,C,2.843398410161577,1.467
20220609,138933,r5,D,2.697550673488081,1.509
20220609,138933,z5,A,2.425757367406436,1.572
20220609,138933,z5,B,2.212807950862679,1.511
20220609,138933,z5,C,2.617106540608637,1.72
20220609,138933,z5,D,2.506888254951253,1.658
20220609,138933,b6,A,3.858322731906036,1.29
20220609,138933,b6,B,3.313756907959974,1.284
20220609,138933,b6,C,3.152773164100653,1.292
20220609,138933,b6,D,3.176706021846863,1.295
20220609,138933,r6,A,2.69876280641967,1.704
20220609,138933,r6,B,3.136361037919079,1.665
20220609,138933,r6,C,2.387856625769944,1.491
20220609,138933,r6,D,2.307008215053791,1.531
20220609,138933,z6,A,2.182216049940476,1.387
20220609,138933,z6,B,2.290458408709188,1.518
20220609,138933,z6,C,2.390936267042431,1.534
20220609,138933,z6,D,2.433856108697936,1.554
20220609,138933,b7,A,3.254426688695968,1.117
20220609,138933,b7,B,2.800120044080031,1.117
20220609,138933,b7,C,3.201100843210404,1.127
20220609,138933,b7,D,2.811647226710089,1.128
20220609,138933,r7,A,2.599620614633401,1.666
20220609,138933,r7,B,2.527436161454804,1.67
20220609,138933,r7,C,2.20862931625788,1.444
20220609,138933,r7,D,2.278401018440947,1.505
20220609,138933,z7,A,2.367302414896654,1.533
20220609,138933,z7,B,2.394565450332094,1.53
20220609,138933,z7,C,2.666660323029837,1.667
20220609,138933,z7,D,2.519562599171306,1.547
20220609,138933,b8,A,3.656546056019441,1.091
20220609,138933,b8,B,2.922664573869971,1.121
20220609,138933,b8,C,3.167135478861411,1.141
20220609,138933,b8,D,3.058637384142127,1.135
20220609,138933,r8,A,2.660561952492395,1.627
20220609,138933,r8,B,2.2372384000761,1.482
20220609,138933,r8,C,2.603830075153991,1.581
20220609,138933,r8,D,2.579946595884553,1.589
20220609,138933,z8,A,2.498876828755816,1.466
20220609,138933,z8,B,2.230952694830765,1.498
20220609,138933,z8,C,2.626046878849395,1.655
20220609,138933,z8,D,2.561556012108159,1.658
20220609,138933,b9,A,3.496876330152642,1.106
20220609,138933,b9,B,2.750300926467478,1.083
20220609,138933,b9,C,3.098503071104633,1.115
20220609,138933,b9,D,3.304572644048273,1.12
20220609,138933,r9,A,2.642058705476625,1.591
20220609,138933,r9,B,2.188789877476782,1.412
20220609,138933,r9,C,2.906606393834446,1.543
20220609,138933,r9,D,2.142154008913305,1.406
20220609,138933,z9,A,2.319859400254262,1.436
20220609,138933,z9,B,2.361348481043188,1.496
20220609,138933,z9,C,2.656820790781396,1.625
20220609,138933,z9,D,2.424519104868998,1.531
20220610,139067,b0,A,3.970720096427557,1.133
20220610,139067,b0,B,3.007425511893446,1.117
20220610,139067,b0,C,3.538836306589645,1.122
20220610,139067,b0,D,3.955491738607058,1.122
20220610,139067,r0,A,2.762310435021496,1.655
20220610,139067,r0,B,2.530752771438183,1.488
20220610,139067,r0,C,2.709780517516893,1.583
20220610,139067,r0,D,2.428756391876875,1.507
20220610,139067,z0,A,2.62193324511827,1.614
20220610,139067,z0,B,2.327848722964327,1.519
20220610,139067,z0,C,2.649662895612699,1.673
20220610,139067,z0,D,2.35015817031011,1.491
20220610,139067,b1,A,4.791117078947524,1.308
20220610,139067,b1,B,3.199495141961886,1.286
20220610,139067,b1,C,4.222280570810931,1.288
20220610,139067,b1,D,3.242571919933991,1.304
20220610,139067,r1,A,2.938372254504011,1.626
20220610,139067,r1,B,2.807930465849225,1.611
20220610,139067,r1,C,2.709232418463941,1.403
20220610,139067,r1,D,2.616957265286469,1.436
20220610,139067,z1,A,2.616985966970498,1.439
20220610,139067,z1,B,2.409141358430711,1.484
20220610,139067,z1,C,3.703556338059697,1.603
20220610,139067,z1,D,2.573536340081997,1.49
20220610,139067,b2,A,3.651954019751677,1.119
20220610,139067,b2,B,3.047873295136285,1.12
20220610,139067,b2,C,3.141566418854345,1.118
20220610,139067,b2,D,2.994161438111547,1.114
20220610,139067,r2,A,2.672991828768557,1.653
20220610,139067,r2,B,4.499075895237683,1.594
20220610,139067,r2,C,2.43803729464402,1.509
20220610,139067,r2,D,2.46529672295362,1.47
20220610,139067,z2,A,2.280515449615865,1.432
20220610,139067,z2,B,2.244667140122126,1.494
20220610,139067,z2,C,2.673739791452099,1.593
20220610,139067,z2,D,2.320015193568666,1.524
20220610,139067,b3,A,3.578138011826748,1.145
20220610,139067,b3,B,2.937823222106247,1.132
20220610,139067,b3,C,3.268764545791091,1.159
20220610,139067,b3,D,3.006632764994046,1.164
20220610,139067,r3,A,2.668895277217435,1.681
20220610,139067,r3,B,3.154947375016082,1.625
20220610,139067,r3,C,2.340729715740663,1.477
20220610,139067,r3,D,2.273720806585889,1.492
20220610,139067,z3,A,2.788470627890555,1.445
20220610,139067,z3,B,2.634294489673856,1.481
20220610,139067,z3,C,3.114440385307477,1.697
20220610,139067,z3,D,3.140164090237502,1.682
20220610,139067,b4,A,4.062527795129948,1.068
20220610,139067,b4,B,3.044302167961587,1.088
20220610,139067,b4,C,3.452091281039086,1.076
20220610,139067,b4,D,3.000289681820967,1.083
20220610,139067,r4,A,2.955828720423029,1.652
20220610,139067,r4,B,2.929333470597504,1.572
20220610,139067,r4,C,2.579524210458533,1.519
20220610,139067,r4,D,2.487933048630915,1.446
20220610,139067,z4,A,2.574304020077574,1.64
20220610,139067,z4,B,2.454093473544639,1.631
20220610,139067,z4,C,2.68064870396329,1.665
20220610,139067,z4,D,2.32027517468217,1.509
20220610,139067,b5,A,4.057843508211243,1.122
20220610,139067,b5,B,3.008344873428209,1.127
20220610,139067,b5,C,4.34831157332366,1.162
20220610,139067,b5,D,3.079189392987411,1.132
20220610,139067,r5,A,3.17010123110712,1.684
20220610,139067,r5,B,3.091182226226524,1.655
20220610,139067,r5,C,2.851156175459888,1.467
20220610,139067,r5,D,2.690506332423385,1.509
20220610,139067,z5,A,2.437564119125977,1.572
20220610,139067,z5,B,2.208889264433337,1.511
20220610,139067,z5,C,2.637276142964776,1.72
20220610,139067,z5,D,2.503298914149768,1.658
20220610,139067,b6,A,3.873290154200423,1.29
20220610,139067,b6,B,3.28937882976805,1.284
20220610,139067,b6,C,3.145290770423203,1.292
20220610,139067,b6,D,3.143018992959123,1.295
20220610,139067,r6,A,2.695536128105906,1.704
20220610,139067,r6,B,3.1286664810049,1.665
20220610,139067,r6,C,2.382654961104279,1.491
20220610,139067,r6,D,2.310352606860044,1.531
20220610,139067,z6,A,2.176596585429072,1.387
20220610,139067,z6,B,2.293048610479731,1.518
20220610,139067,z6,C,2.392403306430567,1.534
20220610,139067,z6,D,2.420832707786848,1.554
20220610,139067,b7,A,3.271975996184665,1.117
20220610,139067,b7,B,2.803674666920733,1.117
20220610,139067,b7,C,3.241712618660352,1.127
20220610,139067,b7,D,2.832395659383155,1.128
20220610,139067,r7,A,2.602853614644894,1.666
20220610,139067,r7,B,2.527385244492503,1.67
20220610,139067,r7,C,2.206403357091027,1.444
20220610,139067,r7,D,2.274591303146915,1.505
20220610,139067,z7,A,2.369371112407976,1.533
20220610,139067,z7,B,2.459519228407959,1.53
20220610,139067,z7,C,2.676110418755132,1.667
20220610,139067,z7,D,2.505631104673439,1.547
20220610,139067,b8,A,3.672649644272768,1.091
20220610,139067,b8,B,2.937298412719883,1.121
20220610,139067,b8,C,3.180548499947097,1.141
20220610,139067,b8,D,3.063015934617612,1.135
20220610,139067,r8,A,2.661759976133385,1.627
20220610,139067,r8,B,2.232584649515187,1.482
20220610,139067,r8,C,2.606671639295219,1.581
20220610,139067,r8,D,2.58595699783558,1.589
20220610,139067,z8,A,2.49202088715484,1.466
20220610,139067,z8,B,2.23756570654824,1.498
20220610,139067,z8,C,2.613203635113833,1.655
20220610,139067,z8,D,2.570369224565137,1.658
20220610,139067,b9,A,3.500582544290178,1.106
20220610,139067,b9,B,2.738776499099352,1.083
20220610,139067,b9,C,3.142252011401647,1.115
20220610,139067,b9,D,3.329039322813497,1.12
20220610,139067,r9,A,2.641532345459469,1.591
20220610,139067,r9,B,2.18173624906805,1.412
20220610,139067,r9,C,2.919553127434926,1.543
20220610,139067,r9,D,2.138095459331979,1.406
20220610,139067,z9,A,2.306974855199288,1.436
20220610,139067,z9,B,2.374290505026593,1.496
20220610,139067,z9,C,2.666970408551809,1.625
20220610,139067,z9,D,2.432002989634009,1.531
20220611,139271,b0,A,3.96519988136766,1.133
20220611,139271,b0,B,2.989068308419891,1.117
20220611,139271,b0,C,3.530925814037563,1.122
20220611,139271,b0,D,4.004453930296921,1.122
20220611,139271,r0,A,2.769692589795303,1.655
20220611,139271,r0,B,2.52778749238361,1.488
20220611,139271,r0,C,2.71004934687895,1.583
20220611,139271,r0,D,2.426191899112935,1.507
20220611,139271,z0,A,2.621764627540015,1.614
20220611,139271,z0,B,2.322257254404542,1.519
20220611,139271,z0,C,2.65908724262403,1.673
20220611,139271,z0,D,2.352716132505009,1.491
20220611,139271,b1,A,4.836670347501414,1.308
20220611,139271,b1,B,3.22570470342075,1.286
20220611,139271,b1,C,4.206403800080136,1.288
20220611,139271,b1,D,3.246969339667496,1.304
20220611,139271,r1,A,2.937566869830309,1.626
20220611,139271,r1,B,2.817932885666898,1.611
20220611,139271,r1,C,2.70529543603457,1.403
20220611,139271,r1,D,2.621647173400337,1.436
20220611,139271,z1,A,2.615873486005967,1.439
20220611,139271,z1,B,2.412065653369929,1.484
20220611,139271,z1,C,3.695965252672053,1.603
20220611,139271,z1,D,2.570240747792996,1.49
20220611,139271,b2,A,3.66206798293301,1.119
20220611,139271,b2,B,3.066148908764523,1.12
20220611,139271,b2,C,3.17169006500554,1.118
20220611,139271,b2,D,3.004826668660303,1.114
20220611,139271,r2,A,2.66396638200816,1.653
20220611,139271,r2,B,4.497985856238044,1.594
20220611,139271,r2,C,2.435123356951502,1.509
20220611,139271,r2,D,2.46777691019684,1.47
20220611,139271,z2,A,2.274037767166436,1.432
20220611,139271,z2,B,2.243564842811478,1.494
20220611,139271,z2,C,2.669602276009271,1.593
20220611,139271,z2,D,2.330414805522719,1.524
20220611,139271,b3,A,3.605651939693623,1.145
20220611,139271,b3,B,2.937023295341459,1.132
20220611,139271,b3,C,3.637128317343567,1.159
20220611,139271,b3,D,2.986604991230227,1.164
20220611,139271,r3,A,2.667324807820332,1.681
20220611,139271,r3,B,3.127867379206931,1.625
20220611,139271,r3,C,2.342086607316462,1.477
20220611,139271,r3,D,2.279300246475136,1.492
20220611,139271,z3,A,2.773700655280736,1.445
20220611,139271,z3,B,2.619787654019829,1.481
20220611,139271,z3,C,3.100366518772692,1.697
20220611,139271,z3,D,3.125619939022528,1.682
20220611,139271,b4,A,4.108990116892947,1.068
20220611,139271,b4,B,3.023538635284966,1.088
20220611,139271,b4,C,3.489579247204285,1.076
20220611,139271,b4,D,2.989309098715279,1.083
20220611,139271,r4,A,2.956010984380285,1.652
20220611,139271,r4,B,2.927499656570425,1.572
20220611,139271,r4,C,2.589112433636725,1.519
20220611,139271,r4,D,2.49787927898563,1.446
20220611,139271,z4,A,2.57014857880786,1.64
20220611,139271,z4,B,2.447471854551015,1.631
20220611,139271,z4,C,2.576985081338252,1.665
20220611,139271,z4,D,2.318057050705942,1.509
20220611,139271,b5,A,4.336909042400475,1.122
20220611,139271,b5,B,3.123520818868145,1.127
20220611,139271,b5,C,4.345006476262842,1.162
20220611,139271,b5,D,3.205691891354826,1.132
20220611,139271,r5,A,3.183849726846228,1.684
20220611,139271,r5,B,3.079501868027955,1.655
20220611,139271,r5,C,2.85383918775344,1.467
20220611,139271,r5,D,2.693676761554879,1.509
20220611,139271,z5,A,2.42957193089643,1.572
20220611,139271,z5,B,2.205412425187368,1.511
20220611,139271,z5,C,2.649968145447303,1.72
20220611,139271,z5,D,2.497903932198152,1.658
20220611,139271,b6,A,3.856753202640812,1.29
20220611,139271,b6,B,3.28387777923784,1.284
20220611,139271,b6,C,3.132524515193987,1.292
20220611,139271,b6,D,3.165069130201628,1.295
20220611,139271,r6,A,2.695450030277792,1.704
20220611,139271,r6,B,3.126284912713668,1.665
20220611,139271,r6,C,2.390407826290797,1.491
20220611,139271,r6,D,2.303829423287802,1.531
20220611,139271,z6,A,2.177104939312433,1.387
20220611,139271,z6,B,2.291346658067417,1.518
20220611,139271,z6,C,2.376784318270103,1.534
20220611,139271,z6,D,2.438653796747902,1.554
20220611,139271,b7,A,3.268032358767732,1.117
20220611,139271,b7,B,2.794693717607844,1.117
20220611,139271,b7,C,3.230625759111225,1.127
20220611,139271,b7,D,2.823331097005413,1.128
20220611,139271,r7,A,2.606650009625877,1.666
20220611,139271,r7,B,2.528132207583855,1.67
20220611,139271,r7,C,2.20210003036302,1.444
20220611,139271,r7,D,2.275789193285346,1.505
20220611,139271,z7,A,2.370015277354265,1.533
20220611,139271,z7,B,2.391736759326565,1.53
20220611,139271,z7,C,2.671910536878578,1.667
20220611,139271,z7,D,2.513591851620887,1.547
20220611,139271,b8,A,3.679834577828327,1.091
20220611,139271,b8,B,2.925502013862523,1.121
20220611,139271,b8,C,3.184404843132374,1.141
20220611,139271,b8,D,3.04947023466849,1.135
20220611,139271,r8,A,2.666468994935324,1.627
20220611,139271,r8,B,2.239298218092618,1.482
20220611,139271,r8,C,2.605495051715248,1.581
20220611,139271,r8,D,2.590545414494633,1.589
20220611,139271,z8,A,2.498785145884352,1.466
20220611,139271,z8,B,2.232203746912341,1.498
20220611,139271,z8,C,2.612607086345897,1.655
20220611,139271,z8,D,2.573998359602689,1.658
20220611,139271,b9,A,3.514089115475056,1.106
20220611,139271,b9,B,2.752917566053896,1.083
20220611,139271,b9,C,3.222723365090887,1.115
20220611,139271,b9,D,3.370591081165687,1.12
20220611,139271,r9,A,2.640747551213037,1.591
20220611,139271,r9,B,2.186818090220552,1.412
20220611,139271,r9,C,2.918752055874827,1.543
20220611,139271,r9,D,2.148897951758259,1.406
20220611,139271,z9,A,2.320021904006675,1.436
20220611,139271,z9,B,2.374663856533613,1.496
20220611,139271,z9,C,2.662463737473156,1.625
20220611,139271,z9,D,2.419607994209284,1.531
20220612,139410,b0,A,3.968621604052924,1.133
20220612,139410,b0,B,3.000590397067886,1.117
20220612,139410,b0,C,3.54393601906499,1.122
20220612,139410,b0,D,3.975524862810796,1.122
20220612,139410,r0,A,2.768266169903829,1.655
20220612,139410,r0,B,2.525186603112131,1.488
20220612,139410,r0,C,2.714334476704365,1.583
20220612,139410,r0,D,2.425665230732356,1.507
20220612,139410,z0,A,2.618575740312965,1.614
20220612,139410,z0,B,2.337083897610726,1.519
20220612,139410,z0,C,2.653576388166143,1.673
20220612,139410,z0,D,2.353858371904464,1.491
20220612,139410,b1,A,4.923633764326601,1.308
20220612,139410,b1,B,3.194254397122999,1.286
20220612,139410,b1,C,4.314768372881848,1.288
20220612,139410,b1,D,3.238708284796314,1.304
20220612,139410,r1,A,2.928424041187997,1.626
20220612,139410,r1,B,2.822312599465588,1.611
20220612,139410,r1,C,2.705788728345694,1.403
20220612,139410,r1,D,2.61720119584166,1.436
20220612,139410,z1,A,2.617776970809953,1.439
20220612,139410,z1,B,2.401994842183777,1.484
20220612,139410,z1,C,3.714273685544476,1.603
20220612,139410,z1,D,2.57316003409599,1.49
20220612,139410,b2,A,3.633122178227526,1.119
20220612,139410,b2,B,3.0757961813257,1.12
20220612,139410,b2,C,3.161570014401643,1.118
20220612,139410,b2,D,2.993890342809059,1.114
20220612,139410,r2,A,2.667866448731765,1.653
20220612,139410,r2,B,4.496637801686698,1.594
20220612,139410,r2,C,2.440870682096948,1.509
20220612,139410,r2,D,2.464167879423524,1.47
20220612,139410,z2,A,2.280281030618804,1.432
20220612,139410,z2,B,2.230865765068982,1.494
20220612,139410,z2,C,2.667545552080097,1.593
20220612,139410,z2,D,2.319332084290142,1.524
20220612,139410,b3,A,3.567055597142653,1.145
20220612,139410,b3,B,2.929590446746416,1.132
20220612,139410,b3,C,3.429984270712696,1.159
20220612,139410,b3,D,2.999051152588368,1.164
20220612,139410,r3,A,2.662277232300948,1.681
20220612,139410,r3,B,3.166432579738179,1.625
20220612,139410,r3,C,2.341029448015183,1.477
20220612,139410,r3,D,2.272273074727229,1.492
20220612,139410,z3,A,2.772920245159521,1.445
20220612,139410,z3,B,2.615677810352817,1.481
20220612,139410,z3,C,3.09354452386538,1.697
20220612,139410,z3,D,3.138554837351159,1.682
20220612,139410,b4,A,4.092132103102343,1.068
20220612,139410,b4,B,3.038541889695705,1.088
20220612,139410,b4,C,3.477792803564452,1.076
20220612,139410,b4,D,3.001481658375382,1.083
20220612,139410,r4,A,2.962078678675661,1.652
20220612,139410,r4,B,2.936428125189881,1.572
20220612,139410,r4,C,2.58012467016169,1.519
20220612,139410,r4,D,2.484110566237596,1.446
20220612,139410,z4,A,2.575563927267806,1.64
20220612,139410,z4,B,2.449891125339437,1.631
20220612,139410,z4,C,2.582744185798258,1.665
20220612,139410,z4,D,2.317488153543574,1.509
20220612,139410,b5,A,4.105569018957467,1.122
20220612,139410,b5,B,3.026436440071257,1.127
20220612,139410,b5,C,4.325214327158275,1.162
20220612,139410,b5,D,3.105602094880276,1.132
20220612,139410,r5,A,3.171005888642045,1.684
20220612,139410,r5,B,3.0742642152833,1.655
20220612,139410,r5,C,2.863951767819266,1.467
20220612,139410,r5,D,2.693952864541115,1.509
20220612,139410,z5,A,2.435653323073478,1.572
20220612,139410,z5,B,2.210365274536329,1.511
20220612,139410,z5,C,2.647469128877513,1.72
20220612,139410,z5,D,2.503254451682833,1.658
20220612,139410,b6,A,3.874179083736002,1.29
20220612,139410,b6,B,3.280870493535011,1.284
20220612,139410,b6,C,3.111869366787276,1.292
20220612,139410,b6,D,3.149693007560377,1.295
20220612,139410,r6,A,2.681824764173994,1.704
20220612,139410,r6,B,3.141311022564003,1.665
20220612,139410,r6,C,2.384563650121266,1.491
20220612,139410,r6,D,2.30532985216058,1.531
20220612,139410,z6,A,2.190127645019868,1.387
20220612,139410,z6,B,2.28360643386018,1.518
20220612,139410,z6,C,2.388256002986151,1.534
20220612,139410,z6,D,2.436559290481827,1.554
20220612,139410,b7,A,3.244968761405158,1.117
20220612,139410,b7,B,2.7863911804387,1.117
20220612,139410,b7,C,3.126137108099949,1.127
20220612,139410,b7,D,2.78402688286707,1.128
20220612,139410,r7,A,2.602229025906149,1.666
20220612,139410,r7,B,2.517195527738829,1.67
20220612,139410,r7,C,2.204430688023803,1.444
20220612,139410,r7,D,2.269117329354474,1.505
20220612,139410,z7,A,2.372419932237742,1.533
20220612,139410,z7,B,2.402796017872205,1.53
20220612,139410,z7,C,2.676155991322055,1.667
20220612,139410,z7,D,2.514169077198317,1.547
20220612,139410,b8,A,3.68797785948351,1.091
20220612,139410,b8,B,2.930877832553891,1.121
20220612,139410,b8,C,3.174807096299087,1.141
20220612,139410,b8,D,3.037276565300491,1.135
20220612,139410,r8,A,2.657606204634203,1.627
20220612,139410,r8,B,2.238420461880561,1.482
20220612,139410,r8,C,2.598298173560496,1.581
20220612,139410,r8,D,2.579002796124351,1.589
20220612,139410,z8,A,2.501952729945361,1.466
20220612,139410,z8,B,2.228860942673395,1.498
20220612,139410,z8,C,2.610400481028876,1.655
20220612,139410,z8,D,2.572616705773618,1.658
20220612,139410,b9,A,3.496875183140261,1.106
20220612,139410,b9,B,2.753163599224955,1.083
20220612,139410,b9,C,3.16770176846788,1.115
20220612,139410,b9,D,3.339572821108693,1.12
20220612,139410,r9,A,2.641878055780921,1.591
20220612,139410,r9,B,2.181524509263848,1.412
20220612,139410,r9,C,2.912864927230323,1.543
20220612,139410,r9,D,2.148569352954207,1.406
20220612,139410,z9,A,2.314051200904289,1.436
20220612,139410,z9,B,2.292760368561324,1.496
20220612,139410,z9,C,2.603803036688257,1.625
20220612,139410,z9,D,2.429711004174575,1.531
20220613,139569,b0,A,3.97252678401415,1.133
20220613,139569,b0,B,2.961010727336532,1.117
20220613,139569,b0,C,3.521092538435763,1.122
20220613,139569,b0,D,4.026889730625825,1.122
20220613,139569,r0,A,2.766710148226327,1.655
20220613,139569,r0,B,2.526525728962591,1.488
20220613,139569,r0,C,2.702106436770523,1.583
20220613,139569,r0,D,2.431243817861754,1.507
20220613,139569,z0,A,2.626210205170865,1.614
20220613,139569,z0,B,2.318686150517549,1.519
20220613,139569,z0,C,2.652147447602724,1.673
20220613,139569,z0,D,2.353914323218657,1.491
20220613,139569,b1,A,4.90444657089515,1.308
20220613,139569,b1,B,3.178367808487152,1.286
20220613,139569,b1,C,4.165038827316781,1.288
20220613,139569,b1,D,3.211869302100676,1.304
20220613,139569,r1,A,2.940906772508605,1.626
20220613,139569,r1,B,2.808141511062118,1.611
20220613,139569,r1,C,2.724194751816539,1.403
20220613,139569,r1,D,2.625079613728724,1.436
20220613,139569,z1,A,2.608395784288092,1.439
20220613,139569,z1,B,2.412651727514191,1.484
20220613,139569,z1,C,3.720106343045053,1.603
20220613,139569,z1,D,2.569768947040189,1.49
20220613,139569,b2,A,3.645146226875454,1.119
20220613,139569,b2,B,3.075626810767173,1.12
20220613,139569,b2,C,3.182538089930179,1.118
20220613,139569,b2,D,3.009049373846409,1.114
20220613,139569,r2,A,2.660969418402759,1.653
20220613,139569,r2,B,4.509699704703602,1.594
20220613,139569,r2,C,2.447587953861079,1.509
20220613,139569,r2,D,2.462515820120874,1.47
20220613,139569,z2,A,2.280540991057507,1.432
20220613,139569,z2,B,2.227901678801036,1.494
20220613,139569,z2,C,2.662829671485049,1.593
20220613,139569,z2,D,2.31679544936053,1.524
20220613,139569,b3,A,3.585745260987617,1.145
20220613,139569,b3,B,2.915945884549286,1.132
20220613,139569,b3,C,3.121191933818336,1.159
20220613,139569,b3,D,2.98866903202844,1.164
20220613,139569,r3,A,2.677011703318029,1.681
20220613,139569,r3,B,3.115438365634703,1.625
20220613,139569,r3,C,2.345035305927284,1.477
20220613,139569,r3,D,2.276322292027372,1.492
20220613,139569,z3,A,2.77383998980764,1.445
20220613,139569,z3,B,2.616417991094052,1.481
20220613,139569,z3,C,3.088668092490849,1.697
20220613,139569,z3,D,3.127749184716646,1.682
20220613,139569,b4,A,4.11104286047379,1.068
20220613,139569,b4,B,3.041081829843979,1.088
20220613,139569,b4,C,3.494715933362006,1.076
20220613,139569,b4,D,2.986964130140841,1.083
20220613,139569,r4,A,2.928703215250524,1.652
20220613,139569,r4,B,2.913439324861305,1.572
20220613,139569,r4,C,2.56607792728819,1.519
20220613,139569,r4,D,2.478094515320878,1.446
20220613,139569,z4,A,2.580239899030295,1.64
20220613,139569,z4,B,2.447656900570533,1.631
20220613,139569,z4,C,2.676749700346649,1.665
20220613,139569,z4,D,2.310057334366712,1.509
20220613,139569,b5,A,4.193850084534743,1.122
20220613,139569,b5,B,3.064576438500925,1.127
20220613,139569,b5,C,4.284846606166145,1.162
20220613,139569,b5,D,3.14991044974881,1.132
20220613,139569,r5,A,3.179369883242214,1.684
20220613,139569,r5,B,3.075862921422366,1.655
20220613,139569,r5,C,2.847136611936243,1.467
20220613,139569,r5,D,2.694296066273118,1.509
20220613,139569,z5,A,2.435244685994615,1.572
20220613,139569,z5,B,2.202086809169805,1.511
20220613,139569,z5,C,2.655590063985144,1.72
20220613,139569,z5,D,2.505382520070428,1.658
20220613,139569,b6,A,3.847844209852806,1.29
20220613,139569,b6,B,3.259546592344377,1.284
20220613,139569,b6,C,3.105457633935024,1.292
20220613,139569,b6,D,3.147717527471751,1.295
20220613,139569,r6,A,2.694612604577161,1.704
20220613,139569,r6,B,3.123315386289328,1.665
20220613,139569,r6,C,2.395392325774144,1.491
20220613,139569,r6,D,2.301308012742445,1.531
20220613,139569,z6,A,2.175832732661443,1.387
20220613,139569,z6,B,2.289651228860333,1.518
20220613,139569,z6,C,2.387501582600559,1.534
20220613,139569,z6,D,2.428492782800063,1.554
20220613,139569,b7,A,3.216297721784926,1.117
20220613,139569,b7,B,2.806275196004087,1.117
20220613,139569,b7,C,3.162352580550331,1.127
20220613,139569,b7,D,2.81365285445205,1.128
20220613,139569,r7,A,2.604645047684273,1.666
20220613,139569,r7,B,2.533059262916408,1.67
20220613,139569,r7,C,2.21070933194855,1.444
20220613,139569,r7,D,2.280663786457818,1.505
20220613,139569,z7,A,2.369726724821549,1.533
20220613,139569,z7,B,2.399520716330248,1.53
20220613,139569,z7,C,2.674501566168111,1.667
20220613,139569,z7,D,2.514896794018981,1.547
20220613,139569,b8,A,3.732639017484695,1.091
20220613,139569,b8,B,2.943617383929838,1.121
