X,Y,R
-317.9591836734694,317.9591836734694,0.0
-317.9591836734694,334.6938775510204,0.0
-317.9591836734694,351.42857142857144,0.0
-317.9591836734694,368.16326530612247,0.0
-317.9591836734694,384.89795918367344,0.0
-317.9591836734694,401.63265306122446,0.0
-301.2244897959184,-401.63265306122446,0.0
-301.2244897959184,-384.8979591836735,0.0
-301.2244897959184,-368.1632653061224,0.0
-301.2244897959184,-351.42857142857144,0.0
-301.2244897959184,-334.69387755102036,0.0
-301.2244897959184,-317.9591836734694,0.0
-301.2244897959184,-301.2244897959184,0.0
-301.2244897959184,-284.48979591836735,0.8897227727929944
-301.2244897959184,-267.7551020408163,0.9239861355665555
-301.2244897959184,-251.0204081632653,0.9661638957586094
-301.2244897959184,-234.28571428571428,0.9482288706258472
-301.2244897959184,-217.55102040816325,0.9461769594065951
-301.2244897959184,-200.81632653061226,0.913143270968412
-301.2244897959184,-184.08163265306123,0.9474403308510672
-301.2244897959184,-167.3469387755102,0.9801707736005258
-301.2244897959184,-150.6122448979592,1.003520505644633
-301.2244897959184,-133.87755102040816,0.9973970249557393
-301.2244897959184,-117.14285714285714,0.9313969228436698
-301.2244897959184,-100.40816326530611,1.0015222926209815
-301.2244897959184,-83.67346938775509,0.9884104578461111
-301.2244897959184,-66.93877551020407,1.0079298966660148
-301.2244897959184,-50.20408163265304,1.0375292347827516
-301.2244897959184,-33.46938775510202,1.0368880451672966
-301.2244897959184,-16.734693877551024,1.0519703801087872
-301.2244897959184,-2.842170943040401e-14,1.0356521090467068
-301.2244897959184,16.734693877550995,1.0379532165549814
-301.2244897959184,33.46938775510202,1.047419897354517
-301.2244897959184,50.20408163265304,1.0383676463239382
-301.2244897959184,66.93877551020407,1.0266040965516487
-301.2244897959184,83.67346938775509,1.0246025437096957
-301.2244897959184,100.40816326530614,1.0202891176686362
-301.2244897959184,117.14285714285717,1.0100132258375785
-301.2244897959184,133.87755102040813,1.039760394325166
-301.2244897959184,150.61224489795916,1.0399617069975955
-301.2244897959184,167.34693877551018,0.9932253540607939
-301.2244897959184,184.0816326530612,0.9900418471585465
-301.2244897959184,200.81632653061223,1.0165053307889396
-301.2244897959184,217.55102040816325,0.9747940105440962
-301.2244897959184,234.28571428571428,0.0
-301.2244897959184,251.0204081632653,0.0
-301.2244897959184,267.7551020408163,0.983272369553839
-301.2244897959184,284.48979591836735,0.0
-301.2244897959184,301.2244897959184,0.0
-301.2244897959184,317.9591836734694,0.0
-301.2244897959184,334.6938775510204,0.0
-301.2244897959184,351.42857142857144,0.0
-301.2244897959184,368.16326530612247,0.0
-301.2244897959184,384.89795918367344,0.0
-301.2244897959184,401.63265306122446,0.0
-284.48979591836735,-401.63265306122446,0.0
-284.48979591836735,-384.8979591836735,0.0
-284.48979591836735,-368.1632653061224,0.0
-284.48979591836735,-351.42857142857144,0.0
-284.48979591836735,-334.69387755102036,0.0
-284.48979591836735,-317.9591836734694,0.0
-284.48979591836735,-301.2244897959184,0.8497915822092883
-284.48979591836735,-284.48979591836735,0.9181232403474876
-284.48979591836735,-267.7551020408163,0.9141603786438925
-284.48979591836735,-251.0204081632653,0.9465991887100119
-284.48979591836735,-234.28571428571428,0.9648231649222754
-284.48979591836735,-217.55102040816325,0.9144585656045369
-284.48979591836735,-200.81632653061226,0.9126498848636131
-284.48979591836735,-184.08163265306123,0.950347083243863
-284.48979591836735,-167.3469387755102,0.9467343412988639
-284.48979591836735,-150.6122448979592,0.9767989668136428
-284.48979591836735,-133.87755102040816,0.9607981554556495
-284.48979591836735,-117.14285714285714,0.9783679792309699
-284.48979591836735,-100.40816326530611,0.9811913479354805
-284.48979591836735,-83.67346938775509,1.0025535196724067
-284.48979591836735,-66.93877551020407,1.0328499820089971
-284.48979591836735,-50.20408163265304,1.0385718136828477
-284.48979591836735,-33.46938775510202,1.036091583815844
-284.48979591836735,-16.734693877551024,1.0505164747520044
-284.48979591836735,-2.842170943040401e-14,1.040130991922486
-284.48979591836735,16.734693877550995,1.0322099620093677
-284.48979591836735,33.46938775510202,1.01818470944759
-284.48979591836735,50.20408163265304,1.0191652755812328
-284.48979591836735,66.93877551020407,1.038027509733664
-284.48979591836735,83.67346938775509,1.0039875650836967
-284.48979591836735,100.40816326530614,1.0350418902073546
-284.48979591836735,117.14285714285717,1.004435766560683
-284.48979591836735,133.87755102040813,1.0172138652033715
-284.48979591836735,150.61224489795916,1.0148439565170275
-284.48979591836735,167.34693877551018,1.0153115214327493
-284.48979591836735,184.0816326530612,0.9849500411792776
-284.48979591836735,200.81632653061223,0.9521877463561519
-284.48979591836735,217.55102040816325,1.0019464133404237
-284.48979591836735,234.28571428571428,1.0197294292517027
-284.48979591836735,251.0204081632653,0.0
-284.48979591836735,267.7551020408163,1.0341416342565555
-284.48979591836735,284.48979591836735,1.0208765541416276
-284.48979591836735,301.2244897959184,1.0139266937219795
-284.48979591836735,317.9591836734694,0.0
-284.48979591836735,334.6938775510204,0.0
-284.48979591836735,351.42857142857144,0.0
-284.48979591836735,368.16326530612247,0.0
-284.48979591836735,384.89795918367344,0.0
-284.48979591836735,401.63265306122446,0.0
-267.7551020408163,-401.63265306122446,0.0
-267.7551020408163,-384.8979591836735,0.0
-267.7551020408163,-368.1632653061224,0.0
-267.7551020408163,-351.42857142857144,0.0
-267.7551020408163,-334.69387755102036,0.0
-267.7551020408163,-317.9591836734694,0.0
-267.7551020408163,-301.2244897959184,0.9013483734025689
-267.7551020408163,-284.48979591836735,0.9367922558057301
-267.7551020408163,-267.7551020408163,0.893076427249138
-267.7551020408163,-251.0204081632653,0.9275595048213089
-267.7551020408163,-234.28571428571428,0.9308631171909165
-267.7551020408163,-217.55102040816325,0.8857882129150056
-267.7551020408163,-200.81632653061226,0.9113103221145535
-267.7551020408163,-184.08163265306123,0.8778151729246343
-267.7551020408163,-167.3469387755102,0.9469308457731058
-267.7551020408163,-150.6122448979592,0.9631102698842133
-267.7551020408163,-133.87755102040816,1.0058015870905777
-267.7551020408163,-117.14285714285714,1.0216439892377618
-267.7551020408163,-100.40816326530611,1.0115020666435623
-267.7551020408163,-83.67346938775509,1.0076576195472247
-267.7551020408163,-66.93877551020407,1.0316489029914149
-267.7551020408163,-50.20408163265304,1.0470715845403857
-267.7551020408163,-33.46938775510202,1.035809016053452
-267.7551020408163,-16.734693877551024,1.0549644390244943
-267.7551020408163,-2.842170943040401e-14,1.0320523787901943
-267.7551020408163,16.734693877550995,1.0230868328319975
-267.7551020408163,33.46938775510202,1.0165301089324061
-267.7551020408163,50.20408163265304,1.027560162301933
-267.7551020408163,66.93877551020407,1.0108252504344275
-267.7551020408163,83.67346938775509,1.0342435566511323
-267.7551020408163,100.40816326530614,1.0164878207150871
-267.7551020408163,117.14285714285717,1.0247495838998693
-267.7551020408163,133.87755102040813,1.0068949203774469
-267.7551020408163,150.61224489795916,1.0290909498760605
-267.7551020408163,167.34693877551018,0.999780293799785
-267.7551020408163,184.0816326530612,1.0010200609918076
-267.7551020408163,200.81632653061223,0.9872210436713372
-267.7551020408163,217.55102040816325,1.0140321158485308
-267.7551020408163,234.28571428571428,0.985017815221521
-267.7551020408163,251.0204081632653,1.0235775083476102
-267.7551020408163,267.7551020408163,1.0460377928002649
-267.7551020408163,284.48979591836735,1.0280055869696878
-267.7551020408163,301.2244897959184,0.9781718986811697
-267.7551020408163,317.9591836734694,0.8650864931133827
-267.7551020408163,334.6938775510204,0.0
-267.7551020408163,351.42857142857144,0.0
-267.7551020408163,368.16326530612247,0.0
-267.7551020408163,384.89795918367344,0.0
-267.7551020408163,401.63265306122446,0.0
-251.0204081632653,-401.63265306122446,0.0
-251.0204081632653,-384.8979591836735,0.0
-251.0204081632653,-368.1632653061224,0.0
-251.0204081632653,-351.42857142857144,0.0
-251.0204081632653,-334.69387755102036,0.0
-251.0204081632653,-317.9591836734694,0.9064775148722295
-251.0204081632653,-301.2244897959184,0.9083026579715161
-251.0204081632653,-284.48979591836735,0.9265613825755487
-251.0204081632653,-267.7551020408163,0.9048952958092962
-251.0204081632653,-251.0204081632653,0.9080651534647852
-251.0204081632653,-234.28571428571428,0.894036996938982
-251.0204081632653,-217.55102040816325,0.9092090753839852
-251.0204081632653,-200.81632653061226,0.9071330175785494
-251.0204081632653,-184.08163265306123,0.9440917795439002
-251.0204081632653,-167.3469387755102,0.9531486648334073
-251.0204081632653,-150.6122448979592,0.9976509579689768
-251.0204081632653,-133.87755102040816,0.9820463958465401
-251.0204081632653,-117.14285714285714,1.0167542761287358
-251.0204081632653,-100.40816326530611,1.0066481164397405
-251.0204081632653,-83.67346938775509,1.0090143470235486
-251.0204081632653,-66.93877551020407,1.0156613609248415
-251.0204081632653,-50.20408163265304,1.0410901923450846
-251.0204081632653,-33.46938775510202,1.030034194338884
-251.0204081632653,-16.734693877551024,1.0424197608755332
-251.0204081632653,-2.842170943040401e-14,1.05015721718968
-251.0204081632653,16.734693877550995,1.0302330909402928
-251.0204081632653,33.46938775510202,1.0113408939707516
-251.0204081632653,50.20408163265304,1.022243707616059
-251.0204081632653,66.93877551020407,1.0260420471474108
-251.0204081632653,83.67346938775509,1.019877908374249
-251.0204081632653,100.40816326530614,1.0164752192184199
-251.0204081632653,117.14285714285717,1.013086326846928
-251.0204081632653,133.87755102040813,1.0266765066687944
-251.0204081632653,150.61224489795916,1.0466559429489901
-251.0204081632653,167.34693877551018,1.0378314915534805
-251.0204081632653,184.0816326530612,0.9968473887527483
-251.0204081632653,200.81632653061223,0.9841512366019268
-251.0204081632653,217.55102040816325,0.9918430293162762
-251.0204081632653,234.28571428571428,1.0187037299999813
-251.0204081632653,251.0204081632653,0.9849625128192289
-251.0204081632653,267.7551020408163,1.0420431153034722
-251.0204081632653,284.48979591836735,1.0303309390860689
-251.0204081632653,301.2244897959184,1.0025885627307465
-251.0204081632653,317.9591836734694,1.0323896416278455
-251.0204081632653,334.6938775510204,0.0
-251.0204081632653,351.42857142857144,0.0
-251.0204081632653,368.16326530612247,0.0
-251.0204081632653,384.89795918367344,0.0
-251.0204081632653,401.63265306122446,0.0
-234.28571428571428,-401.63265306122446,0.0
-234.28571428571428,-384.8979591836735,0.0
-234.28571428571428,-368.1632653061224,0.0
-234.28571428571428,-351.42857142857144,0.0
-234.28571428571428,-334.69387755102036,0.9307160906046661
-234.28571428571428,-317.9591836734694,0.9249317072775475
-234.28571428571428,-301.2244897959184,0.9182270022530843
-234.28571428571428,-284.48979591836735,0.8847445660689591
-234.28571428571428,-267.7551020408163,0.8821793078413166
-234.28571428571428,-251.0204081632653,0.8849037149945299
-234.28571428571428,-234.28571428571428,0.8990808811430971
-234.28571428571428,-217.55102040816325,0.9008673801675547
-234.28571428571428,-200.81632653061226,0.9168523327485048
-234.28571428571428,-184.08163265306123,0.95743397599215
-234.28571428571428,-167.3469387755102,0.9883279243602477
-234.28571428571428,-150.6122448979592,0.9758359743223843
-234.28571428571428,-133.87755102040816,1.001177205536642
-234.28571428571428,-117.14285714285714,1.0151936970068283
-234.28571428571428,-100.40816326530611,1.0161429405793432
-234.28571428571428,-83.67346938775509,1.031213577264876
-234.28571428571428,-66.93877551020407,1.0141834455693073
-234.28571428571428,-50.20408163265304,1.0179708616435716
-234.28571428571428,-33.46938775510202,1.0211432920416201
-234.28571428571428,-16.734693877551024,1.0275243956068245
-234.28571428571428,-2.842170943040401e-14,1.0036343244008978
-234.28571428571428,16.734693877550995,1.0327804626587225
-234.28571428571428,33.46938775510202,1.0177945758314224
-234.28571428571428,50.20408163265304,1.0168092698082927
-234.28571428571428,66.93877551020407,1.04948570486082
-234.28571428571428,83.67346938775509,1.0324850881651166
-234.28571428571428,100.40816326530614,1.029857729268854
-234.28571428571428,117.14285714285717,1.020926655687006
-234.28571428571428,133.87755102040813,1.0242810259702062
-234.28571428571428,150.61224489795916,1.0151035479085813
-234.28571428571428,167.34693877551018,1.0175272568274847
-234.28571428571428,184.0816326530612,1.0856442383821105
-234.28571428571428,200.81632653061223,1.0087791074563688
-234.28571428571428,217.55102040816325,1.0193416283238912
-234.28571428571428,234.28571428571428,1.0147446870289076
-234.28571428571428,251.0204081632653,0.991797902881309
-234.28571428571428,267.7551020408163,1.0177643243782173
-234.28571428571428,284.48979591836735,1.0362509906010393
-234.28571428571428,301.2244897959184,1.0083509852144608
-234.28571428571428,317.9591836734694,1.0112459173587105
-234.28571428571428,334.6938775510204,1.0068340017791233
-234.28571428571428,351.42857142857144,0.0
-234.28571428571428,368.16326530612247,0.0
-234.28571428571428,384.89795918367344,0.0
-234.28571428571428,401.63265306122446,0.0
-217.55102040816325,-401.63265306122446,0.0
-217.55102040816325,-384.8979591836735,0.0
-217.55102040816325,-368.1632653061224,0.0
-217.55102040816325,-351.42857142857144,0.9960155957189878
-217.55102040816325,-334.69387755102036,0.9356582924334559
-217.55102040816325,-317.9591836734694,0.9260471264575885
-217.55102040816325,-301.2244897959184,0.8709160816815195
-217.55102040816325,-284.48979591836735,0.8592388327016858
-217.55102040816325,-267.7551020408163,0.8906827148490204
-217.55102040816325,-251.0204081632653,0.9186799427136706
-217.55102040816325,-234.28571428571428,0.9198075248332643
-217.55102040816325,-217.55102040816325,0.9093442199239611
-217.55102040816325,-200.81632653061226,0.960732197922985
-217.55102040816325,-184.08163265306123,0.993988134728374
-217.55102040816325,-167.3469387755102,1.000689814769417
-217.55102040816325,-150.6122448979592,0.9997324123030078
-217.55102040816325,-133.87755102040816,1.0016993289435743
-217.55102040816325,-117.14285714285714,1.0198109302521254
-217.55102040816325,-100.40816326530611,1.0358835734457432
-217.55102040816325,-83.67346938775509,1.0309999393774014
-217.55102040816325,-66.93877551020407,1.0134349301549552
-217.55102040816325,-50.20408163265304,1.010160428846722
-217.55102040816325,-33.46938775510202,1.012357350876582
-217.55102040816325,-16.734693877551024,1.0145436975492685
-217.55102040816325,-2.842170943040401e-14,1.0164081697537226
-217.55102040816325,16.734693877550995,1.0113231425199447
-217.55102040816325,33.46938775510202,1.0220016687665179
-217.55102040816325,50.20408163265304,1.0146014527236542
-217.55102040816325,66.93877551020407,1.0122719774549862
-217.55102040816325,83.67346938775509,1.0241288962181914
-217.55102040816325,100.40816326530614,1.0462736510025017
